"","Gene_ID","Comparison"
"1381","Cluster-67248.32878","Cv111"
"1382","Cluster-67248.102848","Cv111"
"1383","Cluster-67248.135660","Cv111"
"1384","Cluster-67248.172380","Cv111"
"1385","Cluster-67248.105166","Cv111"
"1386","Cluster-67248.54663","Cv111"
"1387","Cluster-67248.112801","Cv111"
"1388","Cluster-67248.67334","Cv111"
"1389","Cluster-27014.0","Cv111"
"1390","Cluster-67248.80000","Cv111"
"1391","Cluster-67248.98307","Cv111"
"1392","Cluster-67248.58782","Cv111"
"1393","Cluster-67248.98761","Cv111"
"1394","Cluster-67248.100528","Cv111"
"1395","Cluster-67248.34781","Cv111"
"1396","Cluster-67248.80260","Cv111"
"1397","Cluster-67248.63103","Cv111"
"1398","Cluster-67248.74718","Cv111"
"1399","Cluster-67248.166864","Cv111"
"1400","Cluster-67248.136415","Cv111"
"1401","Cluster-67248.100552","Cv111"
"1402","Cluster-67248.102589","Cv111"
"1403","Cluster-67248.127849","Cv111"
"1404","Cluster-67248.83971","Cv111"
"1405","Cluster-67248.98417","Cv111"
"1406","Cluster-67248.132953","Cv111"
"1407","Cluster-67248.22144","Cv111"
"1408","Cluster-67248.57925","Cv111"
"1409","Cluster-67248.62054","Cv111"
"1410","Cluster-67248.132709","Cv111"
"1411","Cluster-67248.75055","Cv111"
"1412","Cluster-67248.148433","Cv111"
"1413","Cluster-67248.123636","Cv111"
"1414","Cluster-67248.89429","Cv111"
"1415","Cluster-67248.126669","Cv111"
"1416","Cluster-67248.79238","Cv111"
"1417","Cluster-67248.15938","Cv111"
"1418","Cluster-67248.99487","Cv111"
"1419","Cluster-67248.110128","Cv111"
"1420","Cluster-67248.55630","Cv111"
"1421","Cluster-67248.150416","Cv111"
"1422","Cluster-67248.112128","Cv111"
"1423","Cluster-67248.118177","Cv111"
"1424","Cluster-67248.110073","Cv111"
"1425","Cluster-67248.2681","Cv111"
"1426","Cluster-67248.116654","Cv111"
"1427","Cluster-67248.106748","Cv111"
"1428","Cluster-67248.99225","Cv111"
"1429","Cluster-67248.70748","Cv111"
"1430","Cluster-67248.105668","Cv111"
"1431","Cluster-67248.129896","Cv111"
"1432","Cluster-67248.98110","Cv111"
"1433","Cluster-67248.56573","Cv111"
"1434","Cluster-67248.87649","Cv111"
"1435","Cluster-67248.113704","Cv111"
"1436","Cluster-67248.148419","Cv111"
"1437","Cluster-67248.92088","Cv111"
"1438","Cluster-67248.74369","Cv111"
"1439","Cluster-67248.117607","Cv111"
"1440","Cluster-67248.63435","Cv111"
"1441","Cluster-67248.57030","Cv111"
"1442","Cluster-67248.138436","Cv111"
"1443","Cluster-67248.121666","Cv111"
"1444","Cluster-67248.18729","Cv111"
"1445","Cluster-67248.152260","Cv111"
"1446","Cluster-67248.109614","Cv111"
"1447","Cluster-67248.115728","Cv111"
"1448","Cluster-67248.100533","Cv111"
"1449","Cluster-5770.1","Cv111"
"1450","Cluster-67248.115945","Cv111"
"1451","Cluster-67248.55801","Cv111"
"1452","Cluster-67248.112610","Cv111"
"1453","Cluster-67248.132445","Cv111"
"1454","Cluster-67248.82138","Cv111"
"1455","Cluster-67248.39152","Cv111"
"1456","Cluster-67248.102823","Cv111"
"1457","Cluster-67248.81659","Cv111"
"1458","Cluster-67248.115553","Cv111"
"1459","Cluster-67248.135550","Cv111"
"1460","Cluster-67248.110185","Cv111"
"1461","Cluster-67248.101419","Cv111"
"1462","Cluster-67248.100752","Cv111"
"1463","Cluster-67248.96096","Cv111"
"1464","Cluster-67248.96943","Cv111"
"1465","Cluster-67248.22994","Cv111"
"1466","Cluster-67248.85579","Cv111"
"1467","Cluster-67248.145378","Cv111"
"1468","Cluster-67248.98815","Cv111"
"1469","Cluster-67248.96862","Cv111"
"1470","Cluster-67248.106499","Cv111"
"1471","Cluster-67248.96714","Cv111"
"1472","Cluster-67248.79820","Cv111"
"1473","Cluster-67248.90888","Cv111"
"1474","Cluster-67248.131901","Cv111"
"1475","Cluster-67248.118085","Cv111"
"1476","Cluster-67248.93194","Cv111"
"1477","Cluster-67248.54301","Cv111"
"1478","Cluster-67248.111945","Cv111"
"1479","Cluster-67248.1946","Cv111"
"1480","Cluster-67248.75809","Cv111"
"1481","Cluster-67248.92042","Cv111"
"1482","Cluster-67248.99964","Cv111"
"1483","Cluster-67248.102580","Cv111"
"1484","Cluster-67248.108640","Cv111"
"1485","Cluster-67248.107835","Cv111"
"1486","Cluster-67248.99585","Cv111"
"1487","Cluster-67248.64955","Cv111"
"1488","Cluster-67248.87944","Cv111"
"1489","Cluster-67248.98425","Cv111"
"1490","Cluster-67248.99115","Cv111"
"1491","Cluster-67248.112145","Cv111"
"1492","Cluster-67248.130547","Cv111"
"1493","Cluster-67248.100667","Cv111"
"1494","Cluster-68895.0","Cv111"
"1495","Cluster-53550.0","Cv111"
"1496","Cluster-67248.96569","Cv111"
"1497","Cluster-67248.52724","Cv111"
"1498","Cluster-67248.143939","Cv111"
"1499","Cluster-67248.106114","Cv111"
"1500","Cluster-67248.127863","Cv111"
"1501","Cluster-67248.139716","Cv111"
"1502","Cluster-67248.37856","Cv111"
"1503","Cluster-67248.130662","Cv111"
"1504","Cluster-67248.97883","Cv111"
"1505","Cluster-67248.93476","Cv111"
"1506","Cluster-67248.32556","Cv111"
"1507","Cluster-67248.84229","Cv111"
"1508","Cluster-67248.66368","Cv111"
"1509","Cluster-67248.119185","Cv111"
"1510","Cluster-67248.148421","Cv111"
"1511","Cluster-67248.101042","Cv111"
"1512","Cluster-67248.108515","Cv111"
"1513","Cluster-67248.107142","Cv111"
"1514","Cluster-67248.52306","Cv111"
"1515","Cluster-67248.53188","Cv111"
"1516","Cluster-67248.101496","Cv111"
"1517","Cluster-67248.83843","Cv111"
"1518","Cluster-67248.97436","Cv111"
"1519","Cluster-67248.65027","Cv111"
"1520","Cluster-67248.97479","Cv111"
"1521","Cluster-67248.98511","Cv111"
"1522","Cluster-67248.71352","Cv111"
"1523","Cluster-67248.146823","Cv111"
"1524","Cluster-67248.94803","Cv111"
"1525","Cluster-67248.83096","Cv111"
"1526","Cluster-67248.130868","Cv111"
"1527","Cluster-67248.78428","Cv111"
"1528","Cluster-67248.104561","Cv111"
"1529","Cluster-67248.99916","Cv111"
"1530","Cluster-67248.130879","Cv111"
"1531","Cluster-67248.98283","Cv111"
"1532","Cluster-67248.79543","Cv111"
"1533","Cluster-67248.110595","Cv111"
"1534","Cluster-67248.42824","Cv111"
"1535","Cluster-67248.147119","Cv111"
"1536","Cluster-67248.87881","Cv111"
"1537","Cluster-67248.4354","Cv111"
"1538","Cluster-67248.94338","Cv111"
"1539","Cluster-67248.103587","Cv111"
"1540","Cluster-67248.93175","Cv111"
"1541","Cluster-67248.109517","Cv111"
"1542","Cluster-67248.96645","Cv111"
"1543","Cluster-67248.96312","Cv111"
"1544","Cluster-67248.92017","Cv111"
"1545","Cluster-67248.158990","Cv111"
"1546","Cluster-67248.157289","Cv111"
"1547","Cluster-32704.0","Cv111"
"1548","Cluster-67248.81781","Cv111"
"1549","Cluster-67248.91090","Cv111"
"1550","Cluster-67248.103623","Cv111"
"1551","Cluster-67248.55245","Cv111"
"1552","Cluster-67248.33940","Cv111"
"1553","Cluster-67248.93424","Cv111"
"1554","Cluster-67248.89080","Cv111"
"1555","Cluster-67248.99210","Cv111"
"1556","Cluster-67248.63364","Cv111"
"1557","Cluster-67248.97463","Cv111"
"1558","Cluster-67248.113145","Cv111"
"1559","Cluster-22203.0","Cv111"
"1560","Cluster-67248.95176","Cv111"
"1561","Cluster-67248.87900","Cv111"
"1562","Cluster-67248.100247","Cv111"
"1563","Cluster-67248.102077","Cv111"
"1564","Cluster-67248.68063","Cv111"
"1565","Cluster-67248.60257","Cv111"
"1566","Cluster-67248.129995","Cv111"
"1567","Cluster-67248.75185","Cv111"
"1568","Cluster-67248.120902","Cv111"
"1569","Cluster-67248.86729","Cv111"
"1570","Cluster-67248.83422","Cv111"
"1571","Cluster-67248.104128","Cv111"
"1572","Cluster-67248.123363","Cv111"
"1573","Cluster-67248.98932","Cv111"
"1574","Cluster-67248.55950","Cv111"
"1575","Cluster-67248.79969","Cv111"
"1576","Cluster-67248.109804","Cv111"
"1577","Cluster-67248.70526","Cv111"
"1578","Cluster-67248.104245","Cv111"
"1579","Cluster-67248.91688","Cv111"
"1580","Cluster-67248.55836","Cv111"
"1581","Cluster-67248.96521","Cv111"
"1582","Cluster-67248.96925","Cv111"
"1583","Cluster-67248.87086","Cv111"
"1584","Cluster-67248.63967","Cv111"
"1585","Cluster-67248.61226","Cv111"
"1586","Cluster-67248.149604","Cv111"
"1587","Cluster-67248.28000","Cv111"
"1588","Cluster-67248.140271","Cv111"
"1589","Cluster-67248.101804","Cv111"
"1590","Cluster-67248.13918","Cv111"
"1591","Cluster-67248.85099","Cv111"
"1592","Cluster-67248.88711","Cv111"
"1593","Cluster-67248.117194","Cv111"
"1594","Cluster-67248.141065","Cv111"
"1595","Cluster-67248.47102","Cv111"
"1596","Cluster-67248.105667","Cv111"
"1597","Cluster-45439.0","Cv111"
"1598","Cluster-67248.55188","Cv111"
"1599","Cluster-67248.81565","Cv111"
"1600","Cluster-67248.86551","Cv111"
"1601","Cluster-67248.103607","Cv111"
"1602","Cluster-67248.100291","Cv111"
"1603","Cluster-67248.114295","Cv111"
"1604","Cluster-67248.96980","Cv111"
"1605","Cluster-67248.104083","Cv111"
"1606","Cluster-67248.93205","Cv111"
"1607","Cluster-67248.145625","Cv111"
"1608","Cluster-67248.146924","Cv111"
"1609","Cluster-67248.128133","Cv111"
"1610","Cluster-67248.125950","Cv111"
"1611","Cluster-67248.102501","Cv111"
"1612","Cluster-67248.124586","Cv111"
"1613","Cluster-21194.2","Cv111"
"1614","Cluster-67248.97832","Cv111"
"1615","Cluster-67248.96586","Cv111"
"1616","Cluster-67248.101096","Cv111"
"1617","Cluster-67248.96461","Cv111"
"1618","Cluster-67248.98236","Cv111"
"1619","Cluster-67248.51801","Cv111"
"1620","Cluster-67248.95273","Cv111"
"1621","Cluster-67248.83386","Cv111"
"1622","Cluster-67248.46132","Cv111"
"1623","Cluster-67248.75183","Cv111"
"1624","Cluster-67248.97878","Cv111"
"1625","Cluster-67248.74599","Cv111"
"1626","Cluster-67248.45245","Cv111"
"1627","Cluster-67248.93089","Cv111"
"1628","Cluster-67248.104991","Cv111"
"1629","Cluster-67248.107800","Cv111"
"1630","Cluster-67248.84300","Cv111"
"1631","Cluster-67248.6312","Cv111"
"1632","Cluster-67248.52722","Cv111"
"1633","Cluster-67248.111779","Cv111"
"1634","Cluster-67248.77198","Cv111"
"1635","Cluster-67248.99763","Cv111"
"1636","Cluster-67248.111954","Cv111"
"1637","Cluster-67248.98503","Cv111"
"1638","Cluster-67248.92145","Cv111"
"1639","Cluster-67248.120678","Cv111"
"1640","Cluster-67248.155958","Cv111"
"1641","Cluster-67248.93478","Cv111"
"1642","Cluster-67248.133943","Cv111"
"1643","Cluster-67248.117442","Cv111"
"1644","Cluster-67248.83421","Cv111"
"1645","Cluster-67248.111050","Cv111"
"1646","Cluster-67248.55307","Cv111"
"1647","Cluster-67248.84761","Cv111"
"1648","Cluster-67248.55310","Cv111"
"1649","Cluster-67248.101809","Cv111"
"1650","Cluster-67248.131261","Cv111"
"1651","Cluster-67248.97838","Cv111"
"1652","Cluster-67248.93473","Cv111"
"1653","Cluster-67248.99884","Cv111"
"1654","Cluster-67248.155420","Cv111"
"1655","Cluster-67248.123899","Cv111"
"1656","Cluster-67248.96719","Cv111"
"1657","Cluster-67248.67986","Cv111"
"1658","Cluster-67248.122428","Cv111"
"1659","Cluster-67248.134402","Cv111"
"1660","Cluster-67248.81016","Cv111"
"1661","Cluster-67248.135921","Cv111"
"1662","Cluster-67248.99445","Cv111"
"1663","Cluster-67248.112100","Cv111"
"1664","Cluster-67248.13472","Cv111"
"1665","Cluster-67248.110218","Cv111"
"1666","Cluster-67248.148617","Cv111"
"1667","Cluster-67248.104262","Cv111"
"1668","Cluster-67248.104890","Cv111"
"1669","Cluster-67248.109299","Cv111"
"1670","Cluster-67248.90831","Cv111"
"1671","Cluster-67248.50623","Cv111"
"1672","Cluster-67248.102069","Cv111"
"1673","Cluster-67248.153055","Cv111"
"1674","Cluster-67248.123856","Cv111"
"1675","Cluster-67248.105332","Cv111"
"1676","Cluster-67248.123373","Cv111"
"1677","Cluster-67248.106478","Cv111"
"1678","Cluster-67248.140635","Cv111"
"1679","Cluster-67248.96255","Cv111"
"1680","Cluster-67248.41609","Cv111"
"1681","Cluster-67248.99665","Cv111"
"1682","Cluster-67248.15910","Cv111"
"1683","Cluster-67248.95057","Cv111"
"1684","Cluster-67248.54152","Cv111"
"1685","Cluster-67248.75760","Cv111"
"1686","Cluster-67248.92821","Cv111"
"1687","Cluster-67248.104908","Cv111"
"1688","Cluster-67248.116367","Cv111"
"1689","Cluster-44121.0","Cv111"
"1690","Cluster-67248.155644","Cv111"
"1691","Cluster-67248.157443","Cv111"
"1692","Cluster-67248.107925","Cv111"
"1693","Cluster-6023.0","Cv111"
"1694","Cluster-67248.106842","Cv111"
"1695","Cluster-67248.90443","Cv111"
"1696","Cluster-67248.69728","Cv111"
"1697","Cluster-67248.97741","Cv111"
"1698","Cluster-67248.97398","Cv111"
"1699","Cluster-67248.113592","Cv111"
"1700","Cluster-67248.69088","Cv111"
"1701","Cluster-67248.102286","Cv111"
"1702","Cluster-67248.101632","Cv111"
"1703","Cluster-67248.57183","Cv111"
"1704","Cluster-67248.93061","Cv111"
"1705","Cluster-67248.56998","Cv111"
"1706","Cluster-67248.98959","Cv111"
"1707","Cluster-67248.99870","Cv111"
"1708","Cluster-67248.96566","Cv111"
"1709","Cluster-67248.125695","Cv111"
"1710","Cluster-67248.94878","Cv111"
"1711","Cluster-67248.77074","Cv111"
"1712","Cluster-67248.83580","Cv111"
"1713","Cluster-67248.106528","Cv111"
"1714","Cluster-67248.74711","Cv111"
"1715","Cluster-67248.23768","Cv111"
"1716","Cluster-67248.79928","Cv111"
"1717","Cluster-67248.115845","Cv111"
"1718","Cluster-67248.112591","Cv111"
"1719","Cluster-67248.100983","Cv111"
"1720","Cluster-67248.75954","Cv111"
"1721","Cluster-67248.41239","Cv111"
"1722","Cluster-67248.110531","Cv111"
"1723","Cluster-67248.17246","Cv111"
"1724","Cluster-67248.115833","Cv111"
"1725","Cluster-67248.41240","Cv111"
"1726","Cluster-67248.102657","Cv111"
"1727","Cluster-67248.98603","Cv111"
"1728","Cluster-67248.91786","Cv111"
"1729","Cluster-67248.65394","Cv111"
"1730","Cluster-34400.0","Cv111"
"1731","Cluster-24414.0","Cv111"
"1732","Cluster-67248.39226","Cv111"
"1733","Cluster-67248.100514","Cv111"
"1734","Cluster-67248.80062","Cv111"
"1735","Cluster-67248.152284","Cv111"
"1736","Cluster-67248.107843","653v111"
"1737","Cluster-67248.163091","653v111"
"1738","Cluster-67248.130236","653v111"
"1739","Cluster-67248.104088","653v111"
"1740","Cluster-67248.6264","653v111"
"1741","Cluster-67248.80974","653v111"
"1742","Cluster-67248.145058","653v111"
"1743","Cluster-67248.112206","653v111"
"1744","Cluster-67248.89728","653v111"
"1745","Cluster-67248.84604","653v111"
"1746","Cluster-67248.34321","653v111"
"1747","Cluster-67248.82530","653v111"
"1748","Cluster-67248.86976","653v111"
"1749","Cluster-67248.91349","653v111"
"1750","Cluster-67248.41201","653v111"
"1751","Cluster-67248.102459","653v111"
"1752","Cluster-67248.94807","653v111"
"1753","Cluster-67248.151551","653v111"
"1754","Cluster-67248.92938","653v111"
"1755","Cluster-67248.76854","653v111"
"1756","Cluster-67248.101576","653v111"
"1757","Cluster-67248.97235","653v111"
"1758","Cluster-67248.148461","653v111"
"1759","Cluster-67248.107920","653v111"
"1760","Cluster-67248.75043","653v111"
"1761","Cluster-67248.110524","653v111"
"1762","Cluster-67248.68110","653v111"
"1763","Cluster-67248.101001","653v111"
"1764","Cluster-67248.21632","653v111"
"1765","Cluster-67248.98484","653v111"
"1766","Cluster-67248.84245","653v111"
"1767","Cluster-67248.91693","653v111"
"1768","Cluster-67248.82532","653v111"
"1769","Cluster-67248.99608","653v111"
"1770","Cluster-67248.110527","653v111"
"1771","Cluster-67248.97233","653v111"
"1772","Cluster-67248.87571","653v111"
"1773","Cluster-67248.94095","653v111"
"1774","Cluster-67248.83582","653v111"
"1775","Cluster-67248.105540","653v111"
"1776","Cluster-67248.75344","653v111"
"1777","Cluster-67248.91593","653v111"
"1778","Cluster-67248.77514","653v111"
"1779","Cluster-67248.155622","653v111"
"1780","Cluster-67248.142094","653v111"
"1781","Cluster-67248.71769","653v111"
"1782","Cluster-67248.85825","653v111"
"1783","Cluster-67248.82896","653v111"
"1784","Cluster-67248.9209","653v111"
"1785","Cluster-67248.104134","653v111"
"1786","Cluster-67248.102583","653v111"
"1787","Cluster-9143.0","653v111"
"1788","Cluster-67248.112123","653v111"
"1789","Cluster-67248.149503","653v111"
"1790","Cluster-67248.145082","653v111"
"1791","Cluster-67248.107469","653v111"
"1792","Cluster-67248.75640","653v111"
"1793","Cluster-67248.100665","653v111"
"1794","Cluster-67248.75172","653v111"
"1795","Cluster-67248.34947","653v111"
"1796","Cluster-67248.121974","653v111"
"1797","Cluster-67248.114284","653v111"
"1798","Cluster-67248.139451","653v111"
"1799","Cluster-67248.154997","653v111"
"1800","Cluster-67248.65001","653v111"
"1801","Cluster-67248.88523","653v111"
"1802","Cluster-67248.157045","653v111"
"1803","Cluster-67248.100189","653v111"
"1804","Cluster-67248.116648","653v111"
"1805","Cluster-67248.88518","653v111"
"1806","Cluster-67248.74121","653v111"
"1807","Cluster-67248.89650","653v111"
"1808","Cluster-67248.89076","653v111"
"1809","Cluster-67248.99228","653v111"
"1810","Cluster-67248.127849","653v111"
"1811","Cluster-67248.132953","653v111"
"1812","Cluster-67248.55630","653v111"
"1813","Cluster-67248.99225","653v111"
"1814","Cluster-67248.56573","653v111"
"1815","Cluster-67248.74369","653v111"
"1816","Cluster-67248.96096","653v111"
"1817","Cluster-67248.131901","653v111"
"1818","Cluster-67248.94495","653v111"
"1819","Cluster-67248.96569","653v111"
"1820","Cluster-67248.94338","653v111"
"1821","Cluster-67248.63364","653v111"
"1822","Cluster-67248.102077","653v111"
"1823","Cluster-67248.68063","653v111"
"1824","Cluster-67248.41890","653v111"
"1825","Cluster-67248.104083","653v111"
"1826","Cluster-67248.155420","653v111"
"1827","Cluster-67248.50623","653v111"
"1828","Cluster-67248.96255","653v111"
"1829","Cluster-67248.69088","653v111"
"1830","Cluster-67248.102286","653v111"
"1831","Cluster-67248.96566","653v111"
"1832","Cluster-67248.115845","653v111"
"1833","Cluster-67248.115833","653v111"
