"","Gene_ID","Comparison"
"1380","Cluster-15354.23044","Cv653"
"1381","Cluster-15354.125574","Cv653"
"1382","Cluster-15354.84887","Cv653"
"1383","Cluster-15354.21096","Cv653"
"1384","Cluster-15354.8737","Cv653"
"1385","Cluster-15354.49415","Cv653"
"1386","Cluster-15354.101351","Cv653"
"1387","Cluster-15354.77031","Cv653"
"1388","Cluster-15354.82500","Cv653"
"1389","Cluster-15354.126328","Cv653"
"1390","Cluster-15354.108574","Cv653"
"1391","Cluster-15354.83366","Cv653"
"1392","Cluster-15354.105418","Cv653"
"1393","Cluster-15354.66565","Cv653"
"1394","Cluster-15354.104176","Cv653"
"1395","Cluster-15354.98882","Cv653"
"1396","Cluster-15354.78220","Cv653"
"1397","Cluster-15354.60884","Cv653"
"1398","Cluster-15354.139855","Cv653"
"1399","Cluster-15354.132381","Cv653"
"1400","Cluster-15354.112134","Cv653"
"1401","Cluster-15354.128323","Cv653"
"1402","Cluster-15354.19678","Cv653"
"1403","Cluster-15354.52914","Cv653"
"1404","Cluster-15354.36519","Cv653"
"1405","Cluster-15354.48504","Cv653"
"1406","Cluster-15354.93965","Cv653"
"1407","Cluster-15354.73006","Cv653"
"1408","Cluster-15354.107186","Cv653"
"1409","Cluster-15354.135368","Cv653"
"1410","Cluster-15354.149322","Cv653"
"1411","Cluster-15354.93907","Cv653"
"1412","Cluster-15354.120346","Cv653"
"1413","Cluster-15354.24887","Cv653"
"1414","Cluster-15354.122844","Cv653"
"1415","Cluster-15354.5780","Cv653"
"1416","Cluster-15354.63581","Cv653"
"1417","Cluster-15354.83879","Cv653"
"1418","Cluster-15354.52152","Cv653"
"1419","Cluster-15354.101044","Cv653"
"1420","Cluster-15354.93147","Cv653"
"1421","Cluster-15354.82320","Cv653"
"1422","Cluster-15354.35096","Cv653"
"1423","Cluster-15354.82438","Cv653"
"1424","Cluster-15354.71124","Cv653"
"1425","Cluster-15354.82437","Cv653"
"1426","Cluster-15354.94205","Cv653"
"1427","Cluster-15354.45547","Cv653"
"1428","Cluster-15354.83287","Cv653"
"1429","Cluster-15354.39547","Cv653"
"1430","Cluster-15354.58899","Cv653"
"1431","Cluster-15354.91767","Cv653"
"1432","Cluster-15354.68034","Cv653"
"1433","Cluster-15354.71761","Cv653"
"1434","Cluster-15354.82780","Cv653"
"1435","Cluster-15354.65942","Cv653"
"1436","Cluster-15354.80741","Cv653"
"1437","Cluster-15354.138842","Cv653"
"1438","Cluster-15354.84841","Cv653"
"1439","Cluster-15354.125916","Cv653"
"1440","Cluster-15354.125576","Cv653"
"1441","Cluster-15354.150048","Cv653"
"1442","Cluster-15354.63988","Cv653"
"1443","Cluster-15354.3238","Cv653"
"1444","Cluster-15354.72758","Cv653"
"1445","Cluster-16692.0","Cv653"
"1446","Cluster-15354.42796","Cv653"
"1447","Cluster-15354.83181","Cv653"
"1448","Cluster-15354.83896","Cv653"
"1449","Cluster-15354.104525","Cv653"
"1450","Cluster-15354.71528","Cv653"
"1451","Cluster-15354.84145","Cv653"
"1452","Cluster-15354.107812","Cv653"
"1453","Cluster-15354.57856","Cv653"
"1454","Cluster-15354.106003","Cv653"
"1455","Cluster-15354.52659","Cv653"
"1456","Cluster-15354.55461","Cv653"
"1457","Cluster-15354.76936","Cv653"
"1458","Cluster-15354.86858","Cv653"
"1459","Cluster-15354.74983","Cv653"
"1460","Cluster-15354.83831","Cv653"
"1461","Cluster-15354.74517","Cv653"
"1462","Cluster-15354.25822","Cv653"
"1463","Cluster-15354.126694","Cv653"
"1464","Cluster-15354.86221","Cv653"
"1465","Cluster-15354.87169","Cv653"
"1466","Cluster-15354.94636","Cv653"
"1467","Cluster-34980.0","Cv653"
"1468","Cluster-15354.82620","Cv653"
"1469","Cluster-15354.69502","Cv653"
"1470","Cluster-15354.116284","Cv653"
"1471","Cluster-15354.83928","Cv653"
"1472","Cluster-15354.86638","Cv653"
"1473","Cluster-15354.89305","Cv653"
"1474","Cluster-41339.5","Cv653"
"1475","Cluster-15354.60527","Cv653"
"1476","Cluster-15354.48157","Cv653"
"1477","Cluster-15354.92179","Cv653"
"1478","Cluster-15354.130093","Cv653"
"1479","Cluster-15354.91252","Cv653"
"1480","Cluster-15354.67590","Cv653"
"1481","Cluster-15354.83753","Cv653"
"1482","Cluster-15354.114568","Cv653"
"1483","Cluster-15354.84239","Cv653"
"1484","Cluster-15354.125204","Cv653"
"1485","Cluster-15354.77736","Cv653"
"1486","Cluster-15354.79958","Cv653"
"1487","Cluster-15354.84122","Cv653"
"1488","Cluster-15354.101651","Cv653"
"1489","Cluster-15354.83698","Cv653"
"1490","Cluster-15354.85115","Cv653"
"1491","Cluster-15354.68051","Cv653"
"1492","Cluster-15354.84719","Cv653"
"1493","Cluster-15354.47807","Cv653"
"1494","Cluster-15354.85317","Cv653"
"1495","Cluster-45263.1","Cv653"
"1496","Cluster-15354.84306","Cv653"
"1497","Cluster-15354.83650","Cv653"
"1498","Cluster-15354.85320","Cv653"
"1499","Cluster-15354.90733","Cv653"
"1500","Cluster-15354.40088","Cv653"
"1501","Cluster-15354.87834","Cv653"
"1502","Cluster-15354.54274","Cv653"
"1503","Cluster-15354.52132","Cv653"
"1504","Cluster-15354.43635","Cv653"
"1505","Cluster-15354.28229","Cv653"
"1506","Cluster-15354.105353","Cv653"
"1507","Cluster-15354.13342","Cv653"
"1508","Cluster-15354.82039","Cv653"
"1509","Cluster-15354.84602","Cv653"
"1510","Cluster-15354.81610","Cv653"
"1511","Cluster-15354.75703","Cv653"
"1512","Cluster-15354.82167","Cv653"
"1513","Cluster-15354.101361","Cv653"
"1514","Cluster-15354.96298","Cv653"
"1515","Cluster-15354.109620","Cv653"
"1516","Cluster-37200.6","Cv653"
"1517","Cluster-15354.80009","Cv653"
"1518","Cluster-15354.80174","Cv653"
"1519","Cluster-15354.25820","Cv653"
"1520","Cluster-15354.97188","Cv653"
"1521","Cluster-15354.47564","Cv653"
"1522","Cluster-15354.38040","Cv653"
"1523","Cluster-15354.143522","Cv653"
"1524","Cluster-15354.69607","Cv653"
"1525","Cluster-15354.86075","Cv653"
"1526","Cluster-15354.91670","Cv653"
"1527","Cluster-15354.81643","Cv653"
"1528","Cluster-15354.83356","Cv653"
"1529","Cluster-15354.129599","Cv653"
"1530","Cluster-36085.0","Cv111"
"1531","Cluster-15354.51379","Cv111"
"1532","Cluster-15354.30036","Cv111"
"1533","Cluster-15354.69862","Cv111"
"1534","Cluster-15354.54116","Cv111"
"1535","Cluster-15354.145370","Cv111"
"1536","Cluster-15354.74476","Cv111"
"1537","Cluster-15354.115708","Cv111"
"1538","Cluster-15354.82116","Cv111"
"1539","Cluster-15354.71218","Cv111"
"1540","Cluster-15354.55669","Cv111"
"1541","Cluster-15354.14021","Cv111"
"1542","Cluster-15354.87490","Cv111"
"1543","Cluster-15354.140533","Cv111"
"1544","Cluster-15354.64834","Cv111"
"1545","Cluster-15354.98295","Cv111"
"1546","Cluster-15354.84420","Cv111"
"1547","Cluster-15354.71609","Cv111"
"1548","Cluster-15354.50985","Cv111"
"1549","Cluster-15354.73205","Cv111"
"1550","Cluster-15354.76178","Cv111"
"1551","Cluster-15354.122770","Cv111"
"1552","Cluster-15354.42734","Cv111"
"1553","Cluster-15354.57859","Cv111"
"1554","Cluster-15354.125281","Cv111"
"1555","Cluster-15354.96204","Cv111"
"1556","Cluster-15354.136526","Cv111"
"1557","Cluster-15354.113780","Cv111"
"1558","Cluster-15354.109928","Cv111"
"1559","Cluster-15354.112302","Cv111"
"1560","Cluster-15354.6410","Cv111"
"1561","Cluster-15354.81346","Cv111"
"1562","Cluster-15354.135847","Cv111"
"1563","Cluster-15354.78850","Cv111"
"1564","Cluster-15354.86852","Cv111"
"1565","Cluster-15354.82316","Cv111"
"1566","Cluster-15354.77181","Cv111"
"1567","Cluster-15354.119408","Cv111"
"1568","Cluster-15354.21766","Cv111"
"1569","Cluster-51899.0","Cv111"
"1570","Cluster-15354.125059","Cv111"
"1571","Cluster-15354.77819","Cv111"
"1572","Cluster-15354.4421","Cv111"
"1573","Cluster-15354.65539","Cv111"
"1574","Cluster-15354.72976","Cv111"
"1575","Cluster-15354.6437","Cv111"
"1576","Cluster-15354.38585","Cv111"
"1577","Cluster-15354.147644","Cv111"
"1578","Cluster-15354.118514","Cv111"
"1579","Cluster-15354.82121","Cv111"
"1580","Cluster-15354.89564","Cv111"
"1581","Cluster-21316.0","Cv111"
"1582","Cluster-15354.88131","Cv111"
"1583","Cluster-15354.102270","Cv111"
"1584","Cluster-15354.46150","Cv111"
"1585","Cluster-15354.94286","Cv111"
"1586","Cluster-15354.104879","Cv111"
"1587","Cluster-15354.123083","Cv111"
"1588","Cluster-15354.84351","Cv111"
"1589","Cluster-15354.84468","Cv111"
"1590","Cluster-15354.135098","Cv111"
"1591","Cluster-15354.66146","Cv111"
"1592","Cluster-15354.7969","Cv111"
"1593","Cluster-15354.141787","Cv111"
"1594","Cluster-15354.40606","Cv111"
"1595","Cluster-15354.66454","Cv111"
"1596","Cluster-15354.25620","Cv111"
"1597","Cluster-15354.89194","Cv111"
"1598","Cluster-15354.21950","Cv111"
"1599","Cluster-15354.85894","Cv111"
"1600","Cluster-15354.25458","Cv111"
"1601","Cluster-15354.108826","Cv111"
"1602","Cluster-15354.103467","Cv111"
"1603","Cluster-15354.83028","Cv111"
"1604","Cluster-15354.84729","Cv111"
"1605","Cluster-15354.36521","Cv111"
"1606","Cluster-15354.127493","Cv111"
"1607","Cluster-15354.3789","Cv111"
"1608","Cluster-15354.90394","Cv111"
"1609","Cluster-15354.150046","Cv111"
"1610","Cluster-15354.35680","Cv111"
"1611","Cluster-15354.89970","Cv111"
"1612","Cluster-15354.145367","Cv111"
"1613","Cluster-15354.97222","Cv111"
"1614","Cluster-15354.45460","Cv111"
"1615","Cluster-15354.13839","Cv111"
"1616","Cluster-15354.80645","Cv111"
"1617","Cluster-15354.112965","Cv111"
"1618","Cluster-15354.76577","Cv111"
"1619","Cluster-15354.115739","Cv111"
"1620","Cluster-15354.526","Cv111"
"1621","Cluster-15354.86112","Cv111"
"1622","Cluster-15354.58342","Cv111"
"1623","Cluster-15354.96618","Cv111"
"1624","Cluster-15354.29212","Cv111"
"1625","Cluster-15354.122773","Cv111"
"1626","Cluster-15354.81453","Cv111"
"1627","Cluster-15354.68250","Cv111"
"1628","Cluster-15354.115168","Cv111"
"1629","Cluster-15354.100020","Cv111"
"1630","Cluster-15354.75705","Cv111"
"1631","Cluster-15354.68515","Cv111"
"1632","Cluster-15354.73133","Cv111"
"1633","Cluster-15354.37135","Cv111"
"1634","Cluster-15354.104132","Cv111"
"1635","Cluster-15354.138630","Cv111"
"1636","Cluster-15354.45461","Cv111"
"1637","Cluster-15354.86899","Cv111"
"1638","Cluster-15354.71216","Cv111"
"1639","Cluster-39622.10","Cv111"
"1640","Cluster-15354.62741","Cv111"
"1641","Cluster-15354.119051","Cv111"
"1642","Cluster-15354.97896","Cv111"
"1643","Cluster-15354.83697","Cv111"
"1644","Cluster-15354.81420","Cv111"
"1645","Cluster-15354.83514","Cv111"
"1646","Cluster-15354.91015","Cv111"
"1647","Cluster-15354.85086","Cv111"
"1648","Cluster-15354.60877","Cv111"
"1649","Cluster-15354.20378","Cv111"
"1650","Cluster-15354.71113","Cv111"
"1651","Cluster-15354.73058","Cv111"
"1652","Cluster-15354.120210","Cv111"
"1653","Cluster-15354.69705","Cv111"
"1654","Cluster-15354.78302","Cv111"
"1655","Cluster-15354.90879","Cv111"
"1656","Cluster-15354.79186","Cv111"
"1657","Cluster-15354.149463","Cv111"
"1658","Cluster-15354.81437","Cv111"
"1659","Cluster-15354.105466","Cv111"
"1660","Cluster-15354.56133","Cv111"
"1661","Cluster-15354.131576","Cv111"
"1662","Cluster-15354.97614","Cv111"
"1663","Cluster-15354.147543","Cv111"
"1664","Cluster-15354.72755","Cv111"
"1665","Cluster-15354.68043","Cv111"
"1666","Cluster-15354.30654","Cv111"
"1667","Cluster-15354.47055","Cv111"
"1668","Cluster-15354.5338","Cv111"
"1669","Cluster-15354.102268","Cv111"
"1670","Cluster-15354.90607","Cv111"
"1671","Cluster-15354.148382","Cv111"
"1672","Cluster-15354.17663","Cv111"
"1673","Cluster-15354.100735","Cv111"
"1674","Cluster-15354.52917","Cv111"
"1675","Cluster-15354.71691","Cv111"
"1676","Cluster-15354.82499","Cv111"
"1677","Cluster-15354.4445","Cv111"
"1678","Cluster-15354.144485","Cv111"
"1679","Cluster-52714.0","Cv111"
"1680","Cluster-15354.62009","Cv111"
"1681","Cluster-15354.78545","Cv111"
"1682","Cluster-15354.112515","Cv111"
"1683","Cluster-15354.117757","Cv111"
"1684","Cluster-15354.55606","Cv111"
"1685","Cluster-15354.85674","Cv111"
"1686","Cluster-15354.107838","Cv111"
"1687","Cluster-15354.59876","Cv111"
"1688","Cluster-44595.1","Cv111"
"1689","Cluster-15354.54776","Cv111"
"1690","Cluster-15354.69204","Cv111"
"1691","Cluster-15354.95471","Cv111"
"1692","Cluster-15354.17309","Cv111"
"1693","Cluster-15354.35777","Cv111"
"1694","Cluster-15354.127278","Cv111"
"1695","Cluster-15354.90605","Cv111"
"1696","Cluster-15354.83070","Cv111"
"1697","Cluster-15354.55670","Cv111"
"1698","Cluster-15354.81274","Cv111"
"1699","Cluster-15354.38767","Cv111"
"1700","Cluster-15354.25619","Cv111"
"1701","Cluster-15354.84301","Cv111"
"1702","Cluster-15354.61935","Cv111"
"1703","Cluster-15354.33019","Cv111"
"1704","Cluster-15354.97726","Cv111"
"1705","Cluster-15354.31329","Cv111"
"1706","Cluster-15354.58306","Cv111"
"1707","Cluster-15354.97610","Cv111"
"1708","Cluster-15354.151253","Cv111"
"1709","Cluster-15354.67273","Cv111"
"1710","Cluster-15354.31908","Cv111"
"1711","Cluster-15354.109456","Cv111"
"1712","Cluster-15354.115079","Cv111"
"1713","Cluster-15354.93112","Cv111"
"1714","Cluster-15354.95351","Cv111"
"1715","Cluster-15354.17652","Cv111"
"1716","Cluster-15354.64963","Cv111"
"1717","Cluster-15354.30173","Cv111"
"1718","Cluster-15354.88324","Cv111"
"1719","Cluster-15354.98516","Cv111"
"1720","Cluster-15354.63881","Cv111"
"1721","Cluster-15354.27778","Cv111"
"1722","Cluster-15354.86372","Cv111"
"1723","Cluster-15354.61464","Cv111"
"1724","Cluster-15354.7263","Cv111"
"1725","Cluster-15354.86362","Cv111"
"1726","Cluster-15354.88132","Cv111"
"1727","Cluster-15354.67556","Cv111"
"1728","Cluster-15354.132497","Cv111"
"1729","Cluster-15354.52900","Cv111"
"1730","Cluster-15354.112388","Cv111"
"1731","Cluster-15354.74016","Cv111"
"1732","Cluster-15354.134697","Cv111"
"1733","Cluster-15354.72546","Cv111"
"1734","Cluster-15354.95774","Cv111"
"1735","Cluster-15354.100781","Cv111"
"1736","Cluster-15354.84728","Cv111"
"1737","Cluster-45570.0","Cv111"
"1738","Cluster-15354.83481","Cv111"
"1739","Cluster-15354.105285","Cv111"
"1740","Cluster-15354.65323","Cv111"
"1741","Cluster-15354.137017","Cv111"
"1742","Cluster-15354.61106","Cv111"
"1743","Cluster-15354.82013","Cv111"
"1744","Cluster-15354.59428","Cv111"
"1745","Cluster-15354.25623","Cv111"
"1746","Cluster-15354.88129","Cv111"
"1747","Cluster-15354.97991","Cv111"
"1748","Cluster-15354.27784","Cv111"
"1749","Cluster-15354.69922","Cv111"
"1750","Cluster-15354.90072","Cv111"
"1751","Cluster-15354.44618","Cv111"
"1752","Cluster-15354.84827","Cv111"
"1753","Cluster-15354.66028","Cv111"
"1754","Cluster-15354.115042","Cv111"
"1755","Cluster-15354.65827","Cv111"
"1756","Cluster-15354.39541","Cv111"
"1757","Cluster-15354.35354","Cv111"
"1758","Cluster-15354.136781","Cv111"
"1759","Cluster-15354.81067","Cv111"
"1760","Cluster-15354.121847","Cv111"
"1761","Cluster-15354.43454","Cv111"
"1762","Cluster-15354.67002","Cv111"
"1763","Cluster-15354.91216","Cv111"
"1764","Cluster-15354.13920","Cv111"
"1765","Cluster-15354.37010","Cv111"
"1766","Cluster-15354.80066","Cv111"
"1767","Cluster-15354.3392","Cv111"
"1768","Cluster-15354.83467","Cv111"
"1769","Cluster-15354.51511","Cv111"
"1770","Cluster-15354.52907","Cv111"
"1771","Cluster-15354.77035","Cv111"
"1772","Cluster-15354.78449","Cv111"
"1773","Cluster-15354.81003","Cv111"
"1774","Cluster-15354.101364","Cv111"
"1775","Cluster-15354.35189","Cv111"
"1776","Cluster-15354.80287","Cv111"
"1777","Cluster-15354.51831","Cv111"
"1778","Cluster-15354.106198","Cv111"
"1779","Cluster-15354.132609","Cv111"
"1780","Cluster-15354.71196","Cv111"
"1781","Cluster-15354.98420","Cv111"
"1782","Cluster-15354.79261","Cv111"
"1783","Cluster-15354.89716","Cv111"
"1784","Cluster-15354.94718","Cv111"
"1785","Cluster-15354.89269","Cv111"
"1786","Cluster-15354.93511","Cv111"
"1787","Cluster-15354.91760","Cv111"
"1788","Cluster-15354.29548","Cv111"
"1789","Cluster-15354.86804","Cv111"
"1790","Cluster-15354.13835","Cv111"
"1791","Cluster-15354.133278","Cv111"
"1792","Cluster-15354.104392","Cv111"
"1793","Cluster-15354.85258","Cv111"
"1794","Cluster-15354.98083","Cv111"
"1795","Cluster-15354.44983","Cv111"
"1796","Cluster-15354.79012","Cv111"
"1797","Cluster-15354.39426","Cv111"
"1798","Cluster-15354.6580","Cv111"
"1799","Cluster-15354.82909","Cv111"
"1800","Cluster-15354.84404","Cv111"
"1801","Cluster-15354.101635","Cv111"
"1802","Cluster-15354.144855","Cv111"
"1803","Cluster-15354.40524","Cv111"
"1804","Cluster-15354.74981","Cv111"
"1805","Cluster-15354.125660","Cv111"
"1806","Cluster-15354.149913","Cv111"
"1807","Cluster-15354.42584","Cv111"
"1808","Cluster-15354.82473","Cv111"
"1809","Cluster-15354.27280","Cv111"
"1810","Cluster-15354.85986","Cv111"
"1811","Cluster-15354.1729","Cv111"
"1812","Cluster-15354.82719","Cv111"
"1813","Cluster-15354.27777","Cv111"
"1814","Cluster-15354.125614","Cv111"
"1815","Cluster-15354.70176","Cv111"
"1816","Cluster-15354.138411","Cv111"
"1817","Cluster-15354.82190","Cv111"
"1818","Cluster-15354.136205","Cv111"
"1819","Cluster-15354.86738","Cv111"
"1820","Cluster-15354.4835","Cv111"
"1821","Cluster-15354.138730","Cv111"
"1822","Cluster-15354.87315","Cv111"
"1823","Cluster-15354.70324","Cv111"
"1824","Cluster-15354.70178","Cv111"
"1825","Cluster-15354.35188","Cv111"
"1826","Cluster-15354.147645","Cv111"
"1827","Cluster-15354.138239","Cv111"
"1828","Cluster-15354.60482","Cv111"
"1829","Cluster-15354.122769","Cv111"
"1830","Cluster-15354.30476","Cv111"
"1831","Cluster-15354.93948","Cv111"
"1832","Cluster-15354.6185","Cv111"
"1833","Cluster-15354.145364","Cv111"
"1834","Cluster-15354.68700","Cv111"
"1835","Cluster-15354.96619","Cv111"
"1836","Cluster-15354.57031","Cv111"
"1837","Cluster-42138.1","Cv111"
"1838","Cluster-15354.121616","Cv111"
"1839","Cluster-15354.69206","Cv111"
"1840","Cluster-15354.97490","Cv111"
"1841","Cluster-15354.106857","Cv111"
"1842","Cluster-15354.46576","Cv111"
"1843","Cluster-15354.80527","Cv111"
"1844","Cluster-15354.58112","Cv111"
"1845","Cluster-15354.54355","Cv111"
"1846","Cluster-15354.14189","Cv111"
"1847","Cluster-38827.3","Cv111"
"1848","Cluster-15354.121471","Cv111"
"1849","Cluster-15354.75024","Cv111"
"1850","Cluster-15354.4844","Cv111"
"1851","Cluster-15354.31002","Cv111"
"1852","Cluster-15354.121982","Cv111"
"1853","Cluster-15354.55179","Cv111"
"1854","Cluster-15354.115916","Cv111"
"1855","Cluster-15354.40139","Cv111"
"1856","Cluster-15354.37051","Cv111"
"1857","Cluster-15354.5065","Cv111"
"1858","Cluster-15354.125058","Cv111"
"1859","Cluster-15354.102278","Cv111"
"1860","Cluster-15354.115982","Cv111"
"1861","Cluster-15354.88461","Cv111"
"1862","Cluster-15354.30341","Cv111"
"1863","Cluster-15354.23982","Cv111"
"1864","Cluster-15354.76054","Cv111"
"1865","Cluster-15354.81672","Cv111"
"1866","Cluster-15354.88181","Cv111"
"1867","Cluster-15354.112541","Cv111"
"1868","Cluster-15354.112139","Cv111"
"1869","Cluster-15354.126455","Cv111"
"1870","Cluster-15354.51598","Cv111"
"1871","Cluster-15354.91443","Cv111"
"1872","Cluster-15354.53712","Cv111"
"1873","Cluster-15354.76580","Cv111"
"1874","Cluster-15354.44072","Cv111"
"1875","Cluster-15354.64941","Cv111"
"1876","Cluster-15354.72901","Cv111"
"1877","Cluster-15354.56117","Cv111"
"1878","Cluster-15354.27779","Cv111"
"1879","Cluster-15354.56244","Cv111"
"1880","Cluster-15354.127625","Cv111"
"1881","Cluster-15354.61102","Cv111"
"1882","Cluster-43864.0","Cv111"
"1883","Cluster-15354.49048","Cv111"
"1884","Cluster-15354.97607","Cv111"
"1885","Cluster-15354.30807","Cv111"
"1886","Cluster-15354.36507","Cv111"
"1887","Cluster-15354.61020","Cv111"
"1888","Cluster-15354.64381","Cv111"
"1889","Cluster-15354.81914","Cv111"
"1890","Cluster-15354.68470","Cv111"
"1891","Cluster-15354.17233","Cv111"
"1892","Cluster-15354.150783","Cv111"
"1893","Cluster-15354.18999","Cv111"
"1894","Cluster-15354.133804","Cv111"
"1895","Cluster-15354.125659","Cv111"
"1896","Cluster-15354.85341","Cv111"
"1897","Cluster-15354.13837","Cv111"
"1898","Cluster-15354.85354","Cv111"
"1899","Cluster-15354.43585","Cv111"
"1900","Cluster-15354.107205","Cv111"
"1901","Cluster-15354.84843","Cv111"
"1902","Cluster-15354.59162","Cv111"
"1903","Cluster-15354.80028","Cv111"
"1904","Cluster-15354.60982","Cv111"
"1905","Cluster-15354.87833","Cv111"
"1906","Cluster-15354.65795","Cv111"
"1907","Cluster-15354.128324","Cv111"
"1908","Cluster-15354.98748","Cv111"
"1909","Cluster-15354.88946","Cv111"
"1910","Cluster-15354.27776","Cv111"
"1911","Cluster-15354.128316","Cv111"
"1912","Cluster-15354.22793","Cv111"
"1913","Cluster-15354.85770","Cv111"
"1914","Cluster-15354.89059","Cv111"
"1915","Cluster-15354.17808","Cv111"
"1916","Cluster-54072.7","Cv111"
"1917","Cluster-15354.122776","Cv111"
"1918","Cluster-15354.60809","Cv111"
"1919","Cluster-15354.72287","Cv111"
"1920","Cluster-15354.86351","Cv111"
"1921","Cluster-15354.66916","Cv111"
"1922","Cluster-28510.2","Cv111"
"1923","Cluster-15354.87756","Cv111"
"1924","Cluster-4357.3","Cv111"
"1925","Cluster-15354.39187","Cv111"
"1926","Cluster-15354.67457","Cv111"
"1927","Cluster-50032.0","Cv111"
"1928","Cluster-15354.50299","Cv111"
"1929","Cluster-15354.107015","Cv111"
"1930","Cluster-15354.111063","Cv111"
"1931","Cluster-15354.76174","Cv111"
"1932","Cluster-15354.24368","Cv111"
"1933","Cluster-15354.80933","Cv111"
"1934","Cluster-15354.142099","Cv111"
"1935","Cluster-15354.84838","Cv111"
"1936","Cluster-15354.101366","Cv111"
"1937","Cluster-50808.0","Cv111"
"1938","Cluster-15354.76655","Cv111"
"1939","Cluster-45263.4","Cv111"
"1940","Cluster-15354.148966","Cv111"
"1941","Cluster-15354.64384","Cv111"
"1942","Cluster-15354.44949","Cv111"
"1943","Cluster-15354.96163","Cv111"
"1944","Cluster-15354.78938","Cv111"
"1945","Cluster-15354.106206","Cv111"
"1946","Cluster-15354.5826","Cv111"
"1947","Cluster-29904.6","Cv111"
"1948","Cluster-47961.0","Cv111"
"1949","Cluster-15354.72231","Cv111"
"1950","Cluster-15354.52915","Cv111"
"1951","Cluster-15354.47795","Cv111"
"1952","Cluster-5840.0","Cv111"
"1953","Cluster-15354.69937","Cv111"
"1954","Cluster-15354.94994","Cv111"
"1955","Cluster-15354.93966","Cv111"
"1956","Cluster-15354.40520","Cv111"
"1957","Cluster-15354.109097","Cv111"
"1958","Cluster-15354.85465","Cv111"
"1959","Cluster-15354.63932","Cv111"
"1960","Cluster-15354.19639","Cv111"
"1961","Cluster-15354.39597","Cv111"
"1962","Cluster-15354.83658","Cv111"
"1963","Cluster-15354.109138","Cv111"
"1964","Cluster-15354.70839","Cv111"
"1965","Cluster-15354.134930","Cv111"
"1966","Cluster-15354.92833","Cv111"
"1967","Cluster-15354.60902","Cv111"
"1968","Cluster-15354.76454","Cv111"
"1969","Cluster-15354.33561","Cv111"
"1970","Cluster-15354.89198","Cv111"
"1971","Cluster-15354.117639","Cv111"
"1972","Cluster-15354.133805","Cv111"
"1973","Cluster-15354.18453","Cv111"
"1974","Cluster-15354.61936","Cv111"
"1975","Cluster-32018.0","Cv111"
"1976","Cluster-15354.145365","Cv111"
"1977","Cluster-15354.124769","Cv111"
"1978","Cluster-15354.95740","Cv111"
"1979","Cluster-15354.17306","Cv111"
"1980","Cluster-15354.5315","Cv111"
"1981","Cluster-15354.26407","Cv111"
"1982","Cluster-15354.67729","Cv111"
"1983","Cluster-15354.88399","Cv111"
"1984","Cluster-15354.104976","Cv111"
"1985","Cluster-15354.23493","Cv111"
"1986","Cluster-15354.67229","Cv111"
"1987","Cluster-15354.60654","Cv111"
"1988","Cluster-15354.110818","Cv111"
"1989","Cluster-15354.126509","Cv111"
"1990","Cluster-15354.81884","Cv111"
"1991","Cluster-15354.110136","Cv111"
"1992","Cluster-15354.69328","Cv111"
"1993","Cluster-15354.27594","Cv111"
"1994","Cluster-15354.49498","Cv111"
"1995","Cluster-15354.106004","Cv111"
"1996","Cluster-15354.79417","Cv111"
"1997","Cluster-15354.113785","Cv111"
"1998","Cluster-15354.4845","Cv111"
"1999","Cluster-15354.32089","Cv111"
"2000","Cluster-14528.1","Cv111"
"2001","Cluster-15354.27419","Cv111"
"2002","Cluster-15354.135253","Cv111"
"2003","Cluster-15354.81303","Cv111"
"2004","Cluster-15354.82146","Cv111"
"2005","Cluster-15354.84883","Cv111"
"2006","Cluster-15354.89066","Cv111"
"2007","Cluster-15354.47842","Cv111"
"2008","Cluster-15354.70626","Cv111"
"2009","Cluster-15354.121099","Cv111"
"2010","Cluster-15354.74661","Cv111"
"2011","Cluster-15354.46464","Cv111"
"2012","Cluster-15354.97728","Cv111"
"2013","Cluster-15354.102456","Cv111"
"2014","Cluster-15354.81265","Cv111"
"2015","Cluster-15354.118994","Cv111"
"2016","Cluster-15354.5019","Cv111"
"2017","Cluster-15354.144856","Cv111"
"2018","Cluster-15354.30632","Cv111"
"2019","Cluster-15354.56263","Cv111"
"2020","Cluster-15354.80687","Cv111"
"2021","Cluster-15354.58071","Cv111"
"2022","Cluster-15354.62464","Cv111"
"2023","Cluster-15354.104508","Cv111"
"2024","Cluster-15354.102960","Cv111"
"2025","Cluster-15354.57416","Cv111"
"2026","Cluster-15354.42634","Cv111"
"2027","Cluster-15354.97080","Cv111"
"2028","Cluster-15354.89000","Cv111"
"2029","Cluster-15354.78339","Cv111"
"2030","Cluster-15354.58080","Cv111"
"2031","Cluster-15354.112174","Cv111"
"2032","Cluster-15354.77405","Cv111"
"2033","Cluster-15354.23815","Cv111"
"2034","Cluster-15354.98102","Cv111"
"2035","Cluster-15354.77455","Cv111"
"2036","Cluster-15354.35524","Cv111"
"2037","Cluster-15354.95398","Cv111"
"2038","Cluster-15354.85472","Cv111"
"2039","Cluster-15354.88622","Cv111"
"2040","Cluster-15354.88459","Cv111"
"2041","Cluster-15354.90922","Cv111"
"2042","Cluster-15354.94800","Cv111"
"2043","Cluster-15354.99485","Cv111"
"2044","Cluster-15354.84113","Cv111"
"2045","Cluster-15354.87378","Cv111"
"2046","Cluster-15354.87832","Cv111"
