"","Gene_ID","Comparison"
"1301","Novel01618","Cv653"
"1302","PGSC0003DMG400024363","Cv653"
"1303","PGSC0003DMG400028104","Cv653"
"1304","PGSC0003DMG400005372","Cv653"
"1305","PGSC0003DMG400010149","Cv653"
"1306","PGSC0003DMG402001731","Cv653"
"1307","PGSC0003DMG400013227","Cv653"
"1308","PGSC0003DMG400000279","Cv653"
"1309","PGSC0003DMG400021676","Cv653"
"1310","PGSC0003DMG400000805","Cv653"
"1311","PGSC0003DMG400028694","Cv653"
"1312","PGSC0003DMG402011782","Cv653"
"1313","PGSC0003DMG400017976","Cv653"
"1314","Novel01919","Cv653"
"1315","Novel02951","Cv653"
"1316","PGSC0003DMG400001197","Cv653"
"1317","Novel00508","Cv653"
"1318","PGSC0003DMG400003042","Cv653"
"1319","PGSC0003DMG402029813","Cv653"
"1320","Novel02947","Cv653"
"1321","PGSC0003DMG400013007","Cv653"
"1322","PGSC0003DMG400009402","Cv653"
"1323","PGSC0003DMG400030336","Cv653"
"1324","PGSC0003DMG400019033","Cv653"
"1325","PGSC0003DMG400000167","Cv653"
"1326","PGSC0003DMG400003779","Cv653"
"1327","Novel00415","Cv653"
"1328","PGSC0003DMG400014580","Cv653"
"1329","PGSC0003DMG400027086","Cv653"
"1330","PGSC0003DMG400030422","Cv653"
"1331","PGSC0003DMG400015194","Cv653"
"1332","PGSC0003DMG400002914","Cv653"
"1333","PGSC0003DMG400009992","Cv653"
"1334","Novel02052","Cv653"
"1335","PGSC0003DMG400016317","Cv653"
"1336","PGSC0003DMG400022380","Cv653"
"1337","PGSC0003DMG400007155","Cv653"
"1338","Novel01627","Cv653"
"1339","PGSC0003DMG400003527","Cv653"
"1340","PGSC0003DMG400022778","Cv653"
"1341","PGSC0003DMG400000236","Cv653"
"1342","Novel01535","Cv653"
"1343","PGSC0003DMG402029274","Cv653"
"1344","PGSC0003DMG400011041","Cv653"
"1345","PGSC0003DMG400002890","Cv653"
"1346","PGSC0003DMG400024723","Cv653"
"1347","PGSC0003DMG400020813","Cv653"
"1348","PGSC0003DMG400028265","Cv653"
"1349","PGSC0003DMG400027434","Cv653"
"1350","Novel01640","Cv653"
"1351","PGSC0003DMG400003593","Cv653"
"1352","PGSC0003DMG400022608","Cv653"
"1353","PGSC0003DMG400014198","Cv653"
"1354","PGSC0003DMG400013270","Cv653"
"1355","PGSC0003DMG400005113","Cv653"
"1356","PGSC0003DMG400024766","Cv653"
"1357","PGSC0003DMG400017946","Cv653"
"1358","PGSC0003DMG400003238","Cv653"
"1359","PGSC0003DMG400018924","Cv653"
"1360","PGSC0003DMG402024210","Cv653"
"1361","PGSC0003DMG400009982","Cv653"
"1362","PGSC0003DMG400022921","Cv653"
"1363","PGSC0003DMG400006131","Cv653"
"1364","PGSC0003DMG400016367","Cv653"
"1365","PGSC0003DMG400022418","Cv653"
"1366","PGSC0003DMG400019232","Cv653"
"1367","PGSC0003DMG400000128","Cv653"
"1368","PGSC0003DMG400008270","Cv653"
"1369","PGSC0003DMG400015127","Cv653"
"1370","PGSC0003DMG400030363","Cv653"
"1371","PGSC0003DMG400031403","Cv653"
"1372","PGSC0003DMG400005628","Cv653"
"1373","PGSC0003DMG400008545","Cv653"
"1374","PGSC0003DMG400009975","Cv653"
"1375","PGSC0003DMG400018408","Cv653"
"1376","PGSC0003DMG400024478","Cv653"
"1377","PGSC0003DMG400026233","Cv653"
"1378","PGSC0003DMG402011362","Cv653"
"1379","PGSC0003DMG400021276","Cv653"
"1380","PGSC0003DMG400026283","Cv653"
"1381","PGSC0003DMG400028983","Cv653"
"1382","PGSC0003DMG402007970","Cv653"
"1383","PGSC0003DMG400013695","Cv653"
"1384","PGSC0003DMG401003767","Cv653"
"1385","PGSC0003DMG400015245","Cv653"
"1386","PGSC0003DMG400014117","Cv653"
"1387","PGSC0003DMG400007683","Cv653"
"1388","Novel02868","Cv653"
"1389","PGSC0003DMG400010987","Cv653"
"1390","PGSC0003DMG400028617","Cv653"
"1391","PGSC0003DMG402021564","Cv653"
"1392","PGSC0003DMG400012967","Cv653"
"1393","PGSC0003DMG400024075","Cv653"
"1394","PGSC0003DMG400017807","Cv653"
"1395","PGSC0003DMG400019024","Cv653"
"1396","Novel02815","Cv653"
"1397","PGSC0003DMG400019936","Cv653"
"1398","PGSC0003DMG400030998","Cv653"
"1399","Novel00182","Cv653"
"1400","PGSC0003DMG400023880","Cv653"
"1401","PGSC0003DMG400030855","Cv653"
"1402","PGSC0003DMG400003520","Cv653"
"1403","PGSC0003DMG401025314","Cv653"
"1404","PGSC0003DMG400020552","Cv653"
"1405","PGSC0003DMG400018607","Cv653"
"1406","PGSC0003DMG401032194","Cv653"
"1407","PGSC0003DMG400022078","Cv653"
"1408","PGSC0003DMG400026181","Cv653"
"1409","PGSC0003DMG400000965","Cv653"
"1410","PGSC0003DMG400008285","Cv653"
"1411","PGSC0003DMG400001690","Cv653"
"1412","PGSC0003DMG400029938","Cv653"
"1413","PGSC0003DMG400017171","Cv653"
"1414","PGSC0003DMG400000871","Cv653"
"1415","PGSC0003DMG400031288","Cv653"
"1416","PGSC0003DMG400025015","Cv653"
"1417","PGSC0003DMG400022496","Cv653"
"1418","PGSC0003DMG400006003","Cv653"
"1419","PGSC0003DMG402029198","Cv653"
"1420","PGSC0003DMG400011888","Cv653"
"1421","Novel01060","Cv653"
"1422","PGSC0003DMG400016847","Cv653"
"1423","PGSC0003DMG400028728","Cv653"
"1424","PGSC0003DMG400016138","Cv653"
"1425","PGSC0003DMG402008903","Cv653"
"1426","PGSC0003DMG400002261","Cv653"
"1427","PGSC0003DMG400009007","Cv653"
"1428","PGSC0003DMG400006735","Cv653"
"1429","PGSC0003DMG400022413","Cv653"
"1430","PGSC0003DMG400011222","Cv653"
"1431","PGSC0003DMG400020286","Cv653"
"1432","PGSC0003DMG400005214","Cv653"
"1433","Novel00997","Cv653"
"1434","PGSC0003DMG400025380","Cv653"
"1435","Novel00341","Cv653"
"1436","PGSC0003DMG400005609","Cv653"
"1437","PGSC0003DMG400033858","Cv653"
"1438","PGSC0003DMG400016491","Cv653"
"1439","PGSC0003DMG402000567","Cv653"
"1440","PGSC0003DMG400016808","Cv653"
"1441","PGSC0003DMG400008673","Cv653"
"1442","PGSC0003DMG400015511","Cv653"
"1443","PGSC0003DMG402020117","Cv653"
"1444","Novel00374","Cv653"
"1445","Novel02107","Cv653"
"1446","PGSC0003DMG402002283","Cv653"
"1447","PGSC0003DMG400007058","Cv653"
"1448","PGSC0003DMG400005503","Cv653"
"1449","PGSC0003DMG400030262","Cv653"
"1450","PGSC0003DMG400025816","Cv653"
"1451","PGSC0003DMG400019272","Cv653"
"1452","PGSC0003DMG400004284","Cv653"
"1453","PGSC0003DMG400006385","Cv653"
"1454","PGSC0003DMG400030381","Cv653"
"1455","PGSC0003DMG401027896","Cv653"
"1456","PGSC0003DMG400008171","Cv653"
"1457","PGSC0003DMG400016236","Cv653"
"1458","PGSC0003DMG400001808","Cv653"
"1459","PGSC0003DMG400008098","Cv653"
"1460","Novel00169","Cv653"
"1461","PGSC0003DMG400029350","Cv653"
"1462","PGSC0003DMG402017409","Cv653"
"1463","PGSC0003DMG401024222","Cv653"
"1464","PGSC0003DMG400029774","Cv653"
"1465","PGSC0003DMG401021124","Cv653"
"1466","PGSC0003DMG400031551","Cv653"
"1467","PGSC0003DMG400022398","Cv653"
"1468","PGSC0003DMG400019454","Cv653"
"1469","PGSC0003DMG400012235","Cv653"
"1470","PGSC0003DMG400031467","Cv653"
"1471","PGSC0003DMG400026508","Cv653"
"1472","PGSC0003DMG400018937","Cv653"
"1473","Novel02062","Cv653"
"1474","PGSC0003DMG400030426","Cv653"
"1475","PGSC0003DMG400012481","Cv653"
"1476","PGSC0003DMG400022759","Cv653"
"1477","Novel02106","Cv653"
"1478","PGSC0003DMG400033143","Cv653"
"1479","PGSC0003DMG400004291","Cv653"
"1480","PGSC0003DMG400023512","Cv653"
"1481","Novel00141","Cv653"
"1482","PGSC0003DMG401003179","Cv653"
"1483","PGSC0003DMG400006033","Cv653"
"1484","PGSC0003DMG400028173","Cv653"
"1485","PGSC0003DMG400008419","Cv653"
"1486","PGSC0003DMG400006706","Cv653"
"1487","PGSC0003DMG400008296","Cv653"
"1488","PGSC0003DMG401022041","Cv653"
"1489","PGSC0003DMG400017875","Cv653"
"1490","PGSC0003DMG400006427","Cv653"
"1491","PGSC0003DMG400029964","Cv653"
"1492","PGSC0003DMG400009891","Cv653"
"1493","PGSC0003DMG400041652","Cv653"
"1494","PGSC0003DMG400010065","Cv653"
"1495","PGSC0003DMG400003422","Cv653"
"1496","PGSC0003DMG400008513","Cv653"
"1497","PGSC0003DMG400011052","Cv653"
"1498","Novel02543","Cv653"
"1499","Novel01921","Cv653"
"1500","PGSC0003DMG400014417","Cv653"
"1501","PGSC0003DMG401018223","Cv653"
"1502","Novel00159","Cv653"
"1503","PGSC0003DMG400024323","Cv653"
"1504","PGSC0003DMG400016534","Cv653"
"1505","PGSC0003DMG400033634","Cv653"
"1506","PGSC0003DMG400024719","Cv653"
"1507","PGSC0003DMG400008551","Cv653"
"1508","PGSC0003DMG402006147","Cv653"
"1509","PGSC0003DMG400032192","Cv653"
"1510","Novel01806","Cv653"
"1511","PGSC0003DMG402022167","Cv653"
"1512","PGSC0003DMG400033123","Cv653"
"1513","Novel03028","Cv653"
"1514","PGSC0003DMG400000493","Cv653"
"1515","PGSC0003DMG400010369","Cv653"
"1516","PGSC0003DMG400009887","Cv653"
"1517","PGSC0003DMG400007121","Cv653"
"1518","PGSC0003DMG400008366","Cv653"
"1519","PGSC0003DMG400008564","Cv653"
"1520","Novel00661","Cv653"
"1521","PGSC0003DMG400028345","Cv653"
"1522","PGSC0003DMG400003495","Cv653"
"1523","PGSC0003DMG400012714","Cv653"
"1524","PGSC0003DMG400020434","Cv653"
"1525","PGSC0003DMG400033341","Cv653"
"1526","PGSC0003DMG400023319","Cv653"
"1527","PGSC0003DMG400011294","Cv653"
"1528","PGSC0003DMG400016731","Cv653"
"1529","PGSC0003DMG400000246","Cv653"
"1530","PGSC0003DMG400025823","Cv653"
"1531","PGSC0003DMG402008032","Cv653"
"1532","PGSC0003DMG400006041","Cv653"
"1533","Novel01170","Cv653"
"1534","PGSC0003DMG400026987","Cv653"
"1535","PGSC0003DMG400005745","Cv653"
"1536","PGSC0003DMG400013721","Cv653"
"1537","PGSC0003DMG400000718","Cv653"
"1538","PGSC0003DMG400006572","Cv653"
"1539","PGSC0003DMG401025689","Cv653"
"1540","PGSC0003DMG400018462","Cv653"
"1541","PGSC0003DMG400021131","Cv653"
"1542","PGSC0003DMG400006276","Cv653"
"1543","PGSC0003DMG400030643","Cv653"
"1544","PGSC0003DMG400029398","Cv653"
"1545","PGSC0003DMG401016933","Cv653"
"1546","PGSC0003DMG400002068","Cv653"
"1547","PGSC0003DMG400002534","Cv653"
"1548","PGSC0003DMG401018450","Cv653"
"1549","PGSC0003DMG400029939","Cv653"
"1550","Novel02252","Cv653"
"1551","PGSC0003DMG402022314","Cv653"
"1552","PGSC0003DMG400002762","Cv653"
"1553","PGSC0003DMG400000597","Cv653"
"1554","PGSC0003DMG402031287","Cv653"
"1555","PGSC0003DMG400007030","Cv653"
"1556","PGSC0003DMG400019241","Cv653"
"1557","PGSC0003DMG400004007","Cv653"
"1558","PGSC0003DMG400019398","Cv653"
"1559","PGSC0003DMG400010131","Cv653"
"1560","PGSC0003DMG400028048","Cv653"
"1561","PGSC0003DMG400007477","Cv653"
"1562","Novel00326","Cv653"
"1563","PGSC0003DMG400021594","Cv653"
"1564","PGSC0003DMG400029705","Cv653"
"1565","PGSC0003DMG400029987","Cv653"
"1566","PGSC0003DMG400013017","Cv653"
"1567","PGSC0003DMG400019879","Cv653"
"1568","Novel00339","Cv653"
"1569","PGSC0003DMG400014184","Cv653"
"1570","PGSC0003DMG400024943","Cv653"
"1571","PGSC0003DMG400021389","Cv653"
"1572","PGSC0003DMG400020134","Cv653"
"1573","PGSC0003DMG400027259","Cv653"
"1574","PGSC0003DMG400026910","Cv653"
"1575","PGSC0003DMG400014795","Cv653"
"1576","PGSC0003DMG400002796","Cv653"
"1577","PGSC0003DMG400005580","Cv653"
"1578","PGSC0003DMG401018402","Cv653"
"1579","PGSC0003DMG400006535","Cv653"
"1580","PGSC0003DMG400011783","Cv653"
"1581","PGSC0003DMG400000600","Cv653"
"1582","PGSC0003DMG400006615","Cv653"
"1583","PGSC0003DMG400047314","Cv653"
"1584","PGSC0003DMG400005199","Cv653"
"1585","PGSC0003DMG400008101","Cv653"
"1586","PGSC0003DMG400011397","Cv653"
"1587","PGSC0003DMG400011537","Cv653"
"1588","PGSC0003DMG400014459","Cv653"
"1589","PGSC0003DMG400007987","Cv653"
"1590","PGSC0003DMG400020086","Cv653"
"1591","PGSC0003DMG400026442","Cv653"
"1592","PGSC0003DMG400011191","Cv653"
"1593","PGSC0003DMG400011185","Cv653"
"1594","PGSC0003DMG400020809","Cv653"
"1595","PGSC0003DMG400014325","Cv653"
"1596","PGSC0003DMG400002483","Cv653"
"1597","PGSC0003DMG400025924","Cv653"
"1598","PGSC0003DMG400018407","Cv653"
"1599","PGSC0003DMG400001434","Cv653"
"1600","PGSC0003DMG403001548","Cv653"
"1601","PGSC0003DMG400021927","Cv653"
"1602","PGSC0003DMG400012614","Cv653"
"1603","PGSC0003DMG400002153","Cv653"
"1604","PGSC0003DMG400000021","Cv653"
"1605","Novel02934","Cv653"
"1606","PGSC0003DMG400005111","Cv653"
"1607","PGSC0003DMG400000126","Cv653"
"1608","PGSC0003DMG400012646","Cv653"
"1609","PGSC0003DMG400019306","Cv653"
"1610","Novel01460","Cv653"
"1611","PGSC0003DMG403025764","Cv653"
"1612","PGSC0003DMG400032269","Cv653"
"1613","PGSC0003DMG402003286","Cv653"
"1614","PGSC0003DMG400008049","Cv653"
"1615","PGSC0003DMG400019071","Cv653"
"1616","PGSC0003DMG400012669","Cv653"
"1617","PGSC0003DMG400022562","Cv653"
"1618","PGSC0003DMG400023164","Cv653"
"1619","PGSC0003DMG400004259","Cv653"
"1620","PGSC0003DMG400025626","Cv653"
"1621","PGSC0003DMG400008927","Cv653"
"1622","Novel01403","Cv653"
"1623","PGSC0003DMG400025230","Cv653"
"1624","PGSC0003DMG400020605","Cv653"
"1625","PGSC0003DMG400007059","Cv653"
"1626","PGSC0003DMG401001731","Cv653"
"1627","PGSC0003DMG400002562","Cv653"
"1628","PGSC0003DMG400001444","Cv653"
"1629","Novel00888","Cv653"
"1630","PGSC0003DMG400023922","Cv653"
"1631","PGSC0003DMG400014391","Cv653"
"1632","PGSC0003DMG400029085","Cv653"
"1633","PGSC0003DMG400003694","Cv653"
"1634","PGSC0003DMG400030786","Cv653"
"1635","PGSC0003DMG400027837","Cv653"
"1636","Novel01983","Cv653"
"1637","Novel00074","Cv653"
"1638","Novel03534","Cv653"
"1639","PGSC0003DMG400026569","Cv653"
"1640","PGSC0003DMG400020108","Cv653"
"1641","PGSC0003DMG401013876","Cv653"
"1642","PGSC0003DMG400015407","Cv653"
"1643","PGSC0003DMG400021189","Cv653"
"1644","PGSC0003DMG400024278","Cv653"
"1645","Novel00497","Cv653"
"1646","PGSC0003DMG400006777","Cv653"
"1647","PGSC0003DMG400024274","Cv653"
"1648","PGSC0003DMG400013660","Cv653"
"1649","PGSC0003DMG400029652","Cv653"
"1650","PGSC0003DMG400014643","Cv653"
"1651","PGSC0003DMG400000815","Cv653"
"1652","PGSC0003DMG400011502","Cv653"
"1653","Novel00164","Cv653"
"1654","PGSC0003DMG400004601","Cv653"
"1655","PGSC0003DMG401014665","Cv653"
"1656","PGSC0003DMG400026475","Cv653"
"1657","Novel00670","Cv653"
"1658","PGSC0003DMG400012607","Cv653"
"1659","Novel01224","Cv653"
"1660","PGSC0003DMG400013481","Cv653"
"1661","PGSC0003DMG400008828","Cv653"
"1662","PGSC0003DMG400011792","Cv653"
"1663","PGSC0003DMG400022569","Cv653"
"1664","PGSC0003DMG400008754","Cv653"
"1665","PGSC0003DMG400018942","Cv653"
"1666","PGSC0003DMG400011729","Cv653"
"1667","PGSC0003DMG400003436","Cv653"
"1668","PGSC0003DMG400012891","Cv653"
"1669","PGSC0003DMG400002746","Cv653"
"1670","PGSC0003DMG400021136","Cv653"
"1671","PGSC0003DMG400014422","Cv653"
"1672","Novel03196","Cv653"
"1673","PGSC0003DMG400035976","Cv653"
"1674","PGSC0003DMG400033038","Cv653"
"1675","PGSC0003DMG401026984","Cv653"
"1676","Novel00943","Cv653"
"1677","PGSC0003DMG400025414","Cv653"
"1678","PGSC0003DMG400032506","Cv653"
"1679","PGSC0003DMG400021420","Cv653"
"1680","PGSC0003DMG400026461","Cv653"
"1681","PGSC0003DMG400001082","Cv653"
"1682","PGSC0003DMG400010339","Cv653"
"1683","PGSC0003DMG400000099","Cv653"
"1684","PGSC0003DMG400020416","Cv653"
"1685","Novel02004","Cv653"
"1686","PGSC0003DMG401000097","Cv653"
"1687","PGSC0003DMG400003467","Cv653"
"1688","PGSC0003DMG400005725","Cv653"
"1689","PGSC0003DMG402029631","Cv653"
"1690","PGSC0003DMG402010056","Cv653"
"1691","Novel03343","Cv653"
"1692","PGSC0003DMG400003044","Cv653"
"1693","PGSC0003DMG400030440","Cv653"
"1694","PGSC0003DMG400005019","Cv653"
"1695","EPlSTUG00000004892","Cv653"
"1696","PGSC0003DMG403028564","Cv653"
"1697","PGSC0003DMG400032124","Cv653"
"1698","PGSC0003DMG400027372","Cv653"
"1699","PGSC0003DMG400013335","Cv653"
"1700","PGSC0003DMG400016601","Cv653"
"1701","PGSC0003DMG400020636","Cv653"
"1702","PGSC0003DMG401001494","Cv653"
"1703","PGSC0003DMG400011207","Cv653"
"1704","Novel01397","Cv653"
"1705","PGSC0003DMG400007805","Cv653"
"1706","PGSC0003DMG400021569","Cv653"
"1707","PGSC0003DMG400010362","Cv653"
"1708","PGSC0003DMG400025555","Cv653"
"1709","PGSC0003DMG400000537","Cv653"
"1710","PGSC0003DMG400003040","Cv653"
"1711","PGSC0003DMG400029934","Cv653"
"1712","PGSC0003DMG400017151","Cv653"
"1713","PGSC0003DMG400019149","Cv653"
"1714","PGSC0003DMG400030640","Cv653"
"1715","PGSC0003DMG400023912","Cv653"
"1716","PGSC0003DMG400010450","Cv653"
"1717","PGSC0003DMG400032820","Cv653"
"1718","PGSC0003DMG402019891","Cv653"
"1719","PGSC0003DMG400008740","Cv653"
"1720","PGSC0003DMG400010853","Cv653"
"1721","PGSC0003DMG400000132","Cv653"
"1722","PGSC0003DMG401017626","Cv653"
"1723","PGSC0003DMG400023726","Cv653"
"1724","PGSC0003DMG400032557","Cv653"
"1725","PGSC0003DMG400004756","Cv653"
"1726","PGSC0003DMG400007481","Cv653"
"1727","PGSC0003DMG400027633","Cv653"
"1728","PGSC0003DMG400030685","Cv653"
"1729","Novel02347","Cv653"
"1730","PGSC0003DMG402014048","Cv653"
"1731","PGSC0003DMG400019088","Cv653"
"1732","PGSC0003DMG400000639","Cv653"
"1733","PGSC0003DMG400012100","Cv653"
"1734","PGSC0003DMG400003549","Cv653"
"1735","PGSC0003DMG400001624","Cv653"
"1736","PGSC0003DMG402028784","Cv653"
"1737","PGSC0003DMG400000211","Cv653"
"1738","PGSC0003DMG400012101","Cv653"
"1739","PGSC0003DMG400008362","Cv653"
"1740","PGSC0003DMG402020509","Cv653"
"1741","PGSC0003DMG400008999","Cv653"
"1742","PGSC0003DMG400001579","Cv653"
"1743","PGSC0003DMG400012117","Cv653"
"1744","PGSC0003DMG402017902","Cv653"
"1745","Novel03306","Cv653"
"1746","PGSC0003DMG400023107","Cv653"
"1747","PGSC0003DMG400007855","Cv653"
"1748","Novel02988","Cv653"
"1749","PGSC0003DMG400013638","Cv653"
"1750","Novel03114","Cv653"
"1751","PGSC0003DMG400023657","Cv653"
"1752","PGSC0003DMG400000217","Cv111"
"1753","Novel03424","Cv111"
"1754","PGSC0003DMG400010498","Cv111"
"1755","PGSC0003DMG400043373","Cv111"
"1756","PGSC0003DMG400001283","Cv111"
"1757","PGSC0003DMG400032289","Cv111"
"1758","PGSC0003DMG400009213","Cv111"
"1759","PGSC0003DMG402027687","Cv111"
"1760","PGSC0003DMG400022855","Cv111"
"1761","PGSC0003DMG400033681","Cv111"
"1762","PGSC0003DMG400033572","Cv111"
"1763","PGSC0003DMG400000440","Cv111"
"1764","PGSC0003DMG400004659","Cv111"
"1765","PGSC0003DMG400010485","Cv111"
"1766","PGSC0003DMG400015006","Cv111"
"1767","Novel00368","Cv111"
"1768","PGSC0003DMG400006351","Cv111"
"1769","PGSC0003DMG400014200","Cv111"
"1770","PGSC0003DMG400000685","Cv111"
"1771","PGSC0003DMG400003964","Cv111"
"1772","PGSC0003DMG400030684","Cv111"
"1773","PGSC0003DMG400019959","Cv111"
"1774","PGSC0003DMG400012163","Cv111"
"1775","PGSC0003DMG400014345","Cv111"
"1776","PGSC0003DMG400030802","Cv111"
"1777","Novel01790","Cv111"
"1778","PGSC0003DMG400000345","Cv111"
"1779","PGSC0003DMG400020638","Cv111"
"1780","PGSC0003DMG400012696","Cv111"
"1781","PGSC0003DMG400017231","Cv111"
"1782","PGSC0003DMG400016063","Cv111"
"1783","PGSC0003DMG400017518","Cv111"
"1784","PGSC0003DMG400027194","Cv111"
"1785","PGSC0003DMG400002821","Cv111"
"1786","PGSC0003DMG400015342","Cv111"
"1787","PGSC0003DMG400016140","Cv111"
"1788","PGSC0003DMG400025174","Cv111"
"1789","PGSC0003DMG400014029","Cv111"
"1790","PGSC0003DMG400027631","Cv111"
"1791","PGSC0003DMG400019276","Cv111"
"1792","PGSC0003DMG400027071","Cv111"
"1793","PGSC0003DMG400015754","Cv111"
"1794","PGSC0003DMG400027017","Cv111"
"1795","PGSC0003DMG400009466","Cv111"
"1796","PGSC0003DMG400027855","Cv111"
"1797","Novel02679","Cv111"
"1798","PGSC0003DMG400024857","Cv111"
"1799","PGSC0003DMG400015726","Cv111"
"1800","PGSC0003DMG400002519","Cv111"
"1801","PGSC0003DMG400002937","Cv111"
"1802","PGSC0003DMG401011372","Cv111"
"1803","PGSC0003DMG400010166","Cv111"
"1804","PGSC0003DMG400008420","Cv111"
"1805","PGSC0003DMG400022348","Cv111"
"1806","PGSC0003DMG400018311","Cv111"
"1807","Novel02204","Cv111"
"1808","PGSC0003DMG400031365","Cv111"
"1809","Novel02272","Cv111"
"1810","PGSC0003DMG400023375","Cv111"
"1811","PGSC0003DMG400012762","Cv111"
"1812","Novel02003","Cv111"
"1813","PGSC0003DMG400024081","Cv111"
"1814","PGSC0003DMG400020050","Cv111"
"1815","PGSC0003DMG401029257","Cv111"
"1816","PGSC0003DMG400018378","Cv111"
"1817","PGSC0003DMG400019511","Cv111"
"1818","PGSC0003DMG400011406","Cv111"
"1819","PGSC0003DMG400025752","Cv111"
"1820","PGSC0003DMG400001631","Cv111"
"1821","PGSC0003DMG400019971","Cv111"
"1822","PGSC0003DMG400015464","Cv111"
"1823","PGSC0003DMG400027401","Cv111"
"1824","PGSC0003DMG402028683","Cv111"
"1825","PGSC0003DMG400029315","Cv111"
"1826","PGSC0003DMG401018530","Cv111"
"1827","PGSC0003DMG401000554","Cv111"
"1828","PGSC0003DMG400030220","Cv111"
"1829","PGSC0003DMG400028815","Cv111"
"1830","PGSC0003DMG400021026","Cv111"
"1831","PGSC0003DMG400017247","Cv111"
"1832","PGSC0003DMG400008137","Cv111"
"1833","PGSC0003DMG400022983","Cv111"
"1834","PGSC0003DMG400014485","Cv111"
"1835","PGSC0003DMG400018291","Cv111"
"1836","PGSC0003DMG400030813","Cv111"
"1837","PGSC0003DMG400020118","Cv111"
"1838","PGSC0003DMG400024055","Cv111"
"1839","PGSC0003DMG400028620","Cv111"
"1840","PGSC0003DMG400008472","Cv111"
"1841","PGSC0003DMG400000708","Cv111"
"1842","PGSC0003DMG400022931","Cv111"
"1843","Novel03457","Cv111"
"1844","Novel02216","Cv111"
"1845","PGSC0003DMG400009072","Cv111"
"1846","PGSC0003DMG400002473","Cv111"
"1847","PGSC0003DMG400013334","Cv111"
"1848","PGSC0003DMG400028375","Cv111"
"1849","PGSC0003DMG400014753","Cv111"
"1850","PGSC0003DMG402006194","Cv111"
"1851","PGSC0003DMG400028326","Cv111"
"1852","PGSC0003DMG400008855","Cv111"
"1853","PGSC0003DMG400025797","Cv111"
"1854","PGSC0003DMG400001659","Cv111"
"1855","PGSC0003DMG400018288","Cv111"
"1856","PGSC0003DMG400011172","Cv111"
"1857","PGSC0003DMG400033045","Cv111"
"1858","PGSC0003DMG400032249","Cv111"
"1859","PGSC0003DMG400010092","Cv111"
"1860","PGSC0003DMG400010718","Cv111"
"1861","PGSC0003DMG400015711","Cv111"
"1862","PGSC0003DMG400016462","Cv111"
"1863","PGSC0003DMG400001570","Cv111"
"1864","PGSC0003DMG400024310","Cv111"
"1865","PGSC0003DMG400029659","Cv111"
"1866","PGSC0003DMG400005931","Cv111"
"1867","PGSC0003DMG400004698","Cv111"
"1868","PGSC0003DMG400016290","Cv111"
"1869","PGSC0003DMG400027945","Cv111"
"1870","PGSC0003DMG400004766","Cv111"
"1871","Novel00329","Cv111"
"1872","PGSC0003DMG400029620","Cv111"
"1873","PGSC0003DMG400023943","Cv111"
"1874","Novel01727","Cv111"
"1875","PGSC0003DMG400000828","Cv111"
"1876","PGSC0003DMG400012763","Cv111"
"1877","Novel01462","Cv111"
"1878","PGSC0003DMG400003306","Cv111"
"1879","PGSC0003DMG400000555","Cv111"
"1880","PGSC0003DMG400016133","Cv111"
"1881","PGSC0003DMG401019681","Cv111"
"1882","Novel02232","Cv111"
"1883","PGSC0003DMG400008954","Cv111"
"1884","PGSC0003DMG400021076","Cv111"
"1885","PGSC0003DMG400023742","Cv111"
"1886","PGSC0003DMG400000716","Cv111"
"1887","PGSC0003DMG400039789","Cv111"
"1888","PGSC0003DMG400030984","Cv111"
"1889","PGSC0003DMG400002928","Cv111"
"1890","PGSC0003DMG400025239","Cv111"
"1891","PGSC0003DMG400028897","Cv111"
"1892","PGSC0003DMG400001772","Cv111"
"1893","PGSC0003DMG400003155","Cv111"
"1894","PGSC0003DMG400030353","Cv111"
"1895","PGSC0003DMG400022345","Cv111"
"1896","PGSC0003DMG400017291","Cv111"
"1897","PGSC0003DMG400023013","Cv111"
"1898","PGSC0003DMG400025836","Cv111"
"1899","PGSC0003DMG400018565","Cv111"
"1900","PGSC0003DMG400013816","Cv111"
"1901","PGSC0003DMG400000601","Cv111"
"1902","PGSC0003DMG400029643","Cv111"
"1903","PGSC0003DMG400027124","Cv111"
"1904","PGSC0003DMG400008351","Cv111"
"1905","PGSC0003DMG400003380","Cv111"
"1906","PGSC0003DMG400026278","Cv111"
"1907","Novel01216","Cv111"
"1908","PGSC0003DMG400031346","Cv111"
"1909","Novel00806","Cv111"
"1910","PGSC0003DMG400005456","Cv111"
"1911","PGSC0003DMG400020292","Cv111"
"1912","PGSC0003DMG400031457","Cv111"
"1913","PGSC0003DMG400024344","Cv111"
"1914","PGSC0003DMG400024264","Cv111"
"1915","PGSC0003DMG400008011","Cv111"
"1916","PGSC0003DMG400020752","Cv111"
"1917","PGSC0003DMG400013307","Cv111"
"1918","PGSC0003DMG400013692","Cv111"
"1919","PGSC0003DMG400015229","Cv111"
"1920","PGSC0003DMG400011249","Cv111"
"1921","PGSC0003DMG400024100","Cv111"
"1922","PGSC0003DMG400029617","Cv111"
"1923","PGSC0003DMG400011977","Cv111"
"1924","PGSC0003DMG400014102","Cv111"
"1925","PGSC0003DMG400023864","Cv111"
"1926","PGSC0003DMG400031377","Cv111"
"1927","PGSC0003DMG401022455","Cv111"
"1928","PGSC0003DMG400027530","Cv111"
