PGSC0003DMG400020134,GO:0044260
PGSC0003DMG400020148,GO:0044237
PGSC0003DMG400020150,GO:1901564
PGSC0003DMG400020151,GO:0071704
PGSC0003DMG400020206,GO:0051179
PGSC0003DMG400020248,GO:0044699
PGSC0003DMG400020286,GO:0008150
PGSC0003DMG400020292,GO:0055114
PGSC0003DMG400020305,GO:0006807
PGSC0003DMG400020315,GO:0044237
PGSC0003DMG400020416,GO:0010038
PGSC0003DMG400020422,GO:0055114
PGSC0003DMG400020434,GO:0034645
PGSC0003DMG400020550,GO:0071704
PGSC0003DMG400020552,GO:0070727
PGSC0003DMG400020566,GO:0034641
PGSC0003DMG400020587,GO:0008150
PGSC0003DMG400020589,GO:0071704
PGSC0003DMG400020605,GO:0008150
PGSC0003DMG400020636,GO:0034645
PGSC0003DMG400020637,GO:0044238
PGSC0003DMG400020657,GO:0009058
PGSC0003DMG400020711,GO:0009734
PGSC0003DMG400020752,GO:0043170
PGSC0003DMG400020757,GO:0008152
PGSC0003DMG400020775,GO:0006807
PGSC0003DMG400020803,GO:0010467
PGSC0003DMG400020809,GO:0055114
PGSC0003DMG400020829,GO:0000041
PGSC0003DMG400020999,GO:0032787
PGSC0003DMG400021136,GO:0008152
PGSC0003DMG400021142,GO:0055114
PGSC0003DMG400021170,GO:0044260
PGSC0003DMG400021258,GO:0071702
PGSC0003DMG400021276,GO:0009058
PGSC0003DMG400021345,GO:0009987
PGSC0003DMG400021346,GO:0016577
PGSC0003DMG400021353,GO:0044260
PGSC0003DMG400021420,GO:0008150
PGSC0003DMG400021441,GO:0006412
PGSC0003DMG400021515,GO:0051649
PGSC0003DMG400021533,GO:0008152
PGSC0003DMG400021569,GO:0008150
PGSC0003DMG400021589,GO:0006950
PGSC0003DMG400021594,GO:0045184
PGSC0003DMG400021614,GO:0015748
PGSC0003DMG400021726,GO:0008152
PGSC0003DMG400021761,GO:0006810
PGSC0003DMG400021784,GO:0008152
PGSC0003DMG400021785,GO:0008150
PGSC0003DMG400021787,GO:0008150
PGSC0003DMG400021812,GO:0006807
PGSC0003DMG400021857,GO:0071704
PGSC0003DMG400021861,GO:0050896
PGSC0003DMG400021875,GO:0044699
PGSC0003DMG400021927,GO:0009059
PGSC0003DMG400022027,GO:0043933
PGSC0003DMG400022078,GO:0006807
PGSC0003DMG400022134,GO:0009889
PGSC0003DMG400022210,GO:0019538
PGSC0003DMG400022231,GO:0006508
PGSC0003DMG400022263,GO:0006796
PGSC0003DMG400022294,GO:0044699
PGSC0003DMG400022380,GO:1902679
PGSC0003DMG400022398,GO:0044238
PGSC0003DMG400022413,GO:0006950
PGSC0003DMG400022418,GO:0044699
PGSC0003DMG400022426,GO:0009856
PGSC0003DMG400022496,GO:0042254
PGSC0003DMG400022500,GO:0044267
PGSC0003DMG400022511,GO:0044085
PGSC0003DMG400022562,GO:0036211
PGSC0003DMG400022569,GO:0009987
PGSC0003DMG400022589,GO:0006807
PGSC0003DMG400022635,GO:0016441
PGSC0003DMG400022699,GO:0050794
PGSC0003DMG400022709,GO:1903506
PGSC0003DMG400022711,GO:0044700
PGSC0003DMG400022759,GO:0071704
PGSC0003DMG400022764,GO:0006082
PGSC0003DMG400022778,GO:0006796
PGSC0003DMG400022855,GO:0071704
PGSC0003DMG400022894,GO:0044249
PGSC0003DMG400022931,GO:0031326
PGSC0003DMG400023013,GO:0044237
PGSC0003DMG400023115,GO:0046483
PGSC0003DMG400023164,GO:0008152
PGSC0003DMG400023206,GO:0031326
PGSC0003DMG400023270,GO:0008150
PGSC0003DMG400023272,GO:0044237
PGSC0003DMG400023319,GO:0044699
PGSC0003DMG400023327,GO:0090304
PGSC0003DMG400023344,GO:0008150
PGSC0003DMG400023360,GO:0006725
PGSC0003DMG400023382,GO:0055114
PGSC0003DMG400023392,GO:0044260
PGSC0003DMG400023510,GO:0006970
PGSC0003DMG400023512,GO:0034645
PGSC0003DMG400023600,GO:0034220
PGSC0003DMG400023657,GO:0008152
PGSC0003DMG400023694,GO:0044699
PGSC0003DMG400023732,GO:0008152
PGSC0003DMG400023742,GO:0044260
PGSC0003DMG400023752,GO:1901564
PGSC0003DMG400023833,GO:0071704
PGSC0003DMG400023985,GO:0022900
PGSC0003DMG400024017,GO:0010467
PGSC0003DMG400024018,GO:0016310
PGSC0003DMG400024055,GO:0044699
PGSC0003DMG400024063,GO:0016125
PGSC0003DMG400024075,GO:0044267
PGSC0003DMG400024081,GO:0051234
PGSC0003DMG400024093,GO:0050896
PGSC0003DMG400024157,GO:0045892
PGSC0003DMG400024209,GO:0006464
PGSC0003DMG400024264,GO:0042254
PGSC0003DMG400024274,GO:0008152
PGSC0003DMG400024278,GO:0044699
PGSC0003DMG400024310,GO:0090304
PGSC0003DMG400024344,GO:0008152
PGSC0003DMG400024363,GO:0008150
PGSC0003DMG400024475,GO:0050896
PGSC0003DMG400024478,GO:0050896
PGSC0003DMG400024490,GO:0055114
PGSC0003DMG400024491,GO:0043170
PGSC0003DMG400024508,GO:0051716
PGSC0003DMG400024535,GO:0050793
PGSC0003DMG400024546,GO:0071704
PGSC0003DMG400024561,GO:0044260
PGSC0003DMG400024643,GO:0009725
PGSC0003DMG400024685,GO:0008152
PGSC0003DMG400024707,GO:0000904
PGSC0003DMG400024715,GO:0009893
PGSC0003DMG400024719,GO:0044249
PGSC0003DMG400024723,GO:0009987
PGSC0003DMG400024772,GO:0006464
PGSC0003DMG400024781,GO:0071704
PGSC0003DMG400024838,GO:0071704
PGSC0003DMG400024853,GO:1903506
PGSC0003DMG400024929,GO:0071704
PGSC0003DMG400024972,GO:1990641
PGSC0003DMG400025007,GO:0044249
PGSC0003DMG400025015,GO:0034645
PGSC0003DMG400025028,GO:0007018
PGSC0003DMG400025098,GO:0055114
PGSC0003DMG400025159,GO:0044710
PGSC0003DMG400025174,GO:0007275
PGSC0003DMG400025221,GO:0009719
PGSC0003DMG400025230,GO:0044699
PGSC0003DMG400025239,GO:0044238
PGSC0003DMG400025240,GO:0044238
PGSC0003DMG400025254,GO:0034641
PGSC0003DMG400025305,GO:0071704
PGSC0003DMG400025317,GO:0044267
PGSC0003DMG400025324,GO:0044271
PGSC0003DMG400025387,GO:0071705
PGSC0003DMG400025398,GO:0034645
PGSC0003DMG400025433,GO:0006810
PGSC0003DMG400025495,GO:0006810
PGSC0003DMG400025527,GO:0034645
PGSC0003DMG400025545,GO:0008150
PGSC0003DMG400025555,GO:0009987
PGSC0003DMG400025619,GO:0044267
PGSC0003DMG400025632,GO:0050794
PGSC0003DMG400025737,GO:0042221
PGSC0003DMG400025795,GO:0055114
PGSC0003DMG400025797,GO:0071704
PGSC0003DMG400025803,GO:0055114
PGSC0003DMG400025816,GO:0008150
PGSC0003DMG400025823,GO:0055114
PGSC0003DMG400025862,GO:0008150
PGSC0003DMG400025881,GO:0044711
PGSC0003DMG400025924,GO:0044710
PGSC0003DMG400025931,GO:0050789
PGSC0003DMG400025976,GO:0008150
PGSC0003DMG400026072,GO:0071704
PGSC0003DMG400026077,GO:0006796
PGSC0003DMG400026130,GO:1901564
PGSC0003DMG400026211,GO:0016310
PGSC0003DMG400026283,GO:0006807
PGSC0003DMG400026397,GO:0009903
PGSC0003DMG400026398,GO:1901564
PGSC0003DMG400026401,GO:0044711
PGSC0003DMG400026414,GO:0044085
PGSC0003DMG400026442,GO:0042221
PGSC0003DMG400026461,GO:0080090
PGSC0003DMG400026465,GO:0019752
PGSC0003DMG400026475,GO:1901576
PGSC0003DMG400026508,GO:0046390
PGSC0003DMG400026575,GO:0044248
PGSC0003DMG400026586,GO:0008150
PGSC0003DMG400026716,GO:0055085
PGSC0003DMG400026821,GO:0031326
PGSC0003DMG400026829,GO:0071704
PGSC0003DMG400026853,GO:1901072
PGSC0003DMG400026871,GO:0044699
PGSC0003DMG400026910,GO:1901564
PGSC0003DMG400026970,GO:0008152
PGSC0003DMG400026983,GO:0006807
PGSC0003DMG400026987,GO:0043170
PGSC0003DMG400027010,GO:0006518
PGSC0003DMG400027017,GO:0006796
PGSC0003DMG400027045,GO:0043043
PGSC0003DMG400027054,GO:0051346
PGSC0003DMG400027062,GO:0071702
PGSC0003DMG400027071,GO:0006464
PGSC0003DMG400027086,GO:0071704
PGSC0003DMG400027124,GO:0044267
PGSC0003DMG400027149,GO:0043067
PGSC0003DMG400027161,GO:0044267
PGSC0003DMG400027194,GO:0009699
PGSC0003DMG400027196,GO:0006464
PGSC0003DMG400027209,GO:0009987
PGSC0003DMG400027259,GO:0008152
PGSC0003DMG400027276,GO:0015994
PGSC0003DMG400027289,GO:0008150
PGSC0003DMG400027333,GO:0044699
PGSC0003DMG400027338,GO:0008152
PGSC0003DMG400027340,GO:0044699
PGSC0003DMG400027383,GO:0043604
PGSC0003DMG400027388,GO:0009987
PGSC0003DMG400027392,GO:0044699
PGSC0003DMG400027393,GO:0008152
PGSC0003DMG400027401,GO:0008152
PGSC0003DMG400027434,GO:0006396
PGSC0003DMG400027459,GO:0044237
PGSC0003DMG400027472,GO:0043170
PGSC0003DMG400027532,GO:0034645
PGSC0003DMG400027594,GO:1901615
PGSC0003DMG400027631,GO:0008150
PGSC0003DMG400027633,GO:0006950
PGSC0003DMG400027645,GO:0044699
PGSC0003DMG400027752,GO:0044699
PGSC0003DMG400027765,GO:0071840
PGSC0003DMG400027819,GO:0009987
PGSC0003DMG400027855,GO:0008150
PGSC0003DMG400027903,GO:0019538
PGSC0003DMG400027916,GO:0006793
PGSC0003DMG400028013,GO:0010087
PGSC0003DMG400028048,GO:0009892
PGSC0003DMG400028112,GO:0008152
PGSC0003DMG400028129,GO:0071704
PGSC0003DMG400028159,GO:0009058
PGSC0003DMG400028173,GO:0008283
PGSC0003DMG400028174,GO:0010467
PGSC0003DMG400028265,GO:0000375
PGSC0003DMG400028315,GO:0007154
PGSC0003DMG400028375,GO:0009987
PGSC0003DMG400028381,GO:0042221
PGSC0003DMG400028394,GO:0008150
PGSC0003DMG400028467,GO:0008152
PGSC0003DMG400028479,GO:0008152
PGSC0003DMG400028491,GO:0044260
PGSC0003DMG400028520,GO:0009058
PGSC0003DMG400028545,GO:0006818
PGSC0003DMG400028562,GO:0009987
PGSC0003DMG400028606,GO:0044237
PGSC0003DMG400028607,GO:0098655
PGSC0003DMG400028617,GO:0071704
PGSC0003DMG400028631,GO:0044267
PGSC0003DMG400028666,GO:0071704
PGSC0003DMG400028694,GO:0070298
PGSC0003DMG400028726,GO:0050794
PGSC0003DMG400028744,GO:0009987
PGSC0003DMG400028781,GO:0043604
PGSC0003DMG400028891,GO:0071804
PGSC0003DMG400028897,GO:0055114
PGSC0003DMG400028901,GO:0006511
PGSC0003DMG400028953,GO:0008152
PGSC0003DMG400028958,GO:0008152
PGSC0003DMG400029074,GO:0044699
PGSC0003DMG400029085,GO:0044699
PGSC0003DMG400029107,GO:0048589
PGSC0003DMG400029201,GO:0008152
PGSC0003DMG400029207,GO:0009059
PGSC0003DMG400029242,GO:0055085
PGSC0003DMG400029266,GO:0043170
PGSC0003DMG400029283,GO:0071704
PGSC0003DMG400029350,GO:0008150
PGSC0003DMG400029371,GO:0006807
PGSC0003DMG400029398,GO:0051234
PGSC0003DMG400029406,GO:0005975
PGSC0003DMG400029408,GO:0006979
PGSC0003DMG400029430,GO:0051240
PGSC0003DMG400029485,GO:0044271
PGSC0003DMG400029499,GO:0044238
PGSC0003DMG400029517,GO:0044699
PGSC0003DMG400029552,GO:0009987
PGSC0003DMG400029591,GO:0006950
PGSC0003DMG400029617,GO:0044267
PGSC0003DMG400029618,GO:0008152
PGSC0003DMG400029620,GO:0008152
PGSC0003DMG400029643,GO:1903506
PGSC0003DMG400029659,GO:0043170
PGSC0003DMG400029760,GO:0044238
PGSC0003DMG400029774,GO:0097659
PGSC0003DMG400029792,GO:0051274
PGSC0003DMG400029830,GO:0044238
PGSC0003DMG400029856,GO:0008150
PGSC0003DMG400029894,GO:0008152
PGSC0003DMG400029931,GO:0051234
PGSC0003DMG400029934,GO:0044699
PGSC0003DMG400029938,GO:0008152
PGSC0003DMG400029964,GO:0050482
PGSC0003DMG400030009,GO:0071704
PGSC0003DMG400030035,GO:0044238
PGSC0003DMG400030052,GO:1901576
PGSC0003DMG400030087,GO:0044267
PGSC0003DMG400030092,GO:0005976
PGSC0003DMG400030144,GO:0043170
PGSC0003DMG400030153,GO:0044271
PGSC0003DMG400030185,GO:0044238
PGSC0003DMG400030212,GO:0006807
PGSC0003DMG400030251,GO:0008150
PGSC0003DMG400030262,GO:2000112
PGSC0003DMG400030328,GO:0009058
PGSC0003DMG400030334,GO:0006508
PGSC0003DMG400030382,GO:0044763
PGSC0003DMG400030386,GO:1901564
PGSC0003DMG400030389,GO:0051093
PGSC0003DMG400030422,GO:0008610
PGSC0003DMG400030491,GO:0006725
PGSC0003DMG400030683,GO:0046394
PGSC0003DMG400030684,GO:0044765
PGSC0003DMG400030685,GO:0022622
PGSC0003DMG400030693,GO:0050789
PGSC0003DMG400030710,GO:0006605
PGSC0003DMG400030762,GO:0036211
PGSC0003DMG400030788,GO:0008150
PGSC0003DMG400030802,GO:0006807
PGSC0003DMG400030855,GO:0008150
PGSC0003DMG400030880,GO:0090304
PGSC0003DMG400030957,GO:0008152
PGSC0003DMG400030984,GO:0008150
PGSC0003DMG400030998,GO:0044710
PGSC0003DMG400031072,GO:0019219
PGSC0003DMG400031102,GO:0055114
PGSC0003DMG400031113,GO:0044710
PGSC0003DMG400031166,GO:0006220
PGSC0003DMG400031228,GO:0071704
PGSC0003DMG400031258,GO:0009987
PGSC0003DMG400031263,GO:0016310
PGSC0003DMG400031325,GO:0044699
PGSC0003DMG400031326,GO:0008150
PGSC0003DMG400031345,GO:0034645
PGSC0003DMG400031365,GO:0009803
PGSC0003DMG400031377,GO:0051234
PGSC0003DMG400031403,GO:0016311
PGSC0003DMG400031421,GO:0071704
PGSC0003DMG400031457,GO:0046395
PGSC0003DMG400031473,GO:0052325
PGSC0003DMG400031758,GO:0006629
PGSC0003DMG400031787,GO:0043170
PGSC0003DMG400031867,GO:1902578
PGSC0003DMG400032121,GO:0044699
PGSC0003DMG400032122,GO:0006950
PGSC0003DMG400032124,GO:0006081
PGSC0003DMG400032190,GO:0006807
PGSC0003DMG400032226,GO:0051234
PGSC0003DMG400032249,GO:0051234
PGSC0003DMG400032269,GO:0043170
PGSC0003DMG400032506,GO:0044710
PGSC0003DMG400032557,GO:0043632
PGSC0003DMG400032820,GO:0071704
PGSC0003DMG400033038,GO:0008152
PGSC0003DMG400033043,GO:0009617
PGSC0003DMG400033079,GO:0016043
PGSC0003DMG400033123,GO:0006508
PGSC0003DMG400033126,GO:0006807
PGSC0003DMG400033143,GO:1901576
PGSC0003DMG400033171,GO:0044710
PGSC0003DMG400033341,GO:0034641
PGSC0003DMG400033572,GO:0044238
PGSC0003DMG400033583,GO:0008152
PGSC0003DMG400033634,GO:0044699
PGSC0003DMG400033650,GO:0044711
PGSC0003DMG400033681,GO:0051716
PGSC0003DMG400033683,GO:0009058
PGSC0003DMG400033874,GO:0055114
PGSC0003DMG400033876,GO:1901362
PGSC0003DMG400034095,GO:0010035
PGSC0003DMG400034115,GO:0008150
PGSC0003DMG400034293,GO:0043170
PGSC0003DMG400034307,GO:0048580
PGSC0003DMG400035337,GO:0034641
PGSC0003DMG400035878,GO:0071704
PGSC0003DMG400035976,GO:0008150
PGSC0003DMG400036004,GO:0055114
PGSC0003DMG400039789,GO:0008152
PGSC0003DMG400041652,GO:0071704
PGSC0003DMG400042445,GO:0008152
PGSC0003DMG400043373,GO:0006081
PGSC0003DMG400043507,GO:0098662
PGSC0003DMG400046676,GO:0071840
PGSC0003DMG400046804,GO:0044699
PGSC0003DMG400047346,GO:1901699
PGSC0003DMG401000057,GO:0044260
PGSC0003DMG401000527,GO:0018208
PGSC0003DMG401001494,GO:0006950
PGSC0003DMG401001731,GO:0006950
PGSC0003DMG401002121,GO:0034645
PGSC0003DMG401003179,GO:0050896
PGSC0003DMG401004779,GO:0044699
PGSC0003DMG401005669,GO:0071704
PGSC0003DMG401005881,GO:0044249
PGSC0003DMG401005911,GO:0071704
PGSC0003DMG401006826,GO:0009987
PGSC0003DMG401007575,GO:0006950
PGSC0003DMG401007970,GO:0044260
PGSC0003DMG401009161,GO:0043170
PGSC0003DMG401009929,GO:0036211
PGSC0003DMG401011372,GO:0042357
PGSC0003DMG401011539,GO:0043647
PGSC0003DMG401011946,GO:0090558
PGSC0003DMG401011998,GO:0044699
PGSC0003DMG401012873,GO:0051649
PGSC0003DMG401013876,GO:0051704
PGSC0003DMG401014059,GO:0071704
PGSC0003DMG401014160,GO:0044699
PGSC0003DMG401014796,GO:0046486
PGSC0003DMG401015009,GO:0071704
PGSC0003DMG401015175,GO:1901576
PGSC0003DMG401015455,GO:0043269
PGSC0003DMG401015682,GO:0044699
PGSC0003DMG401015901,GO:0045144
PGSC0003DMG401016933,GO:0008150
PGSC0003DMG401017590,GO:0043170
PGSC0003DMG401018057,GO:0008152
PGSC0003DMG401018223,GO:0055114
PGSC0003DMG401018450,GO:0006464
PGSC0003DMG401019176,GO:0008152
PGSC0003DMG401019681,GO:0036211
PGSC0003DMG401020784,GO:0044238
PGSC0003DMG401021124,GO:2001141
PGSC0003DMG401021462,GO:0009058
PGSC0003DMG401021514,GO:0008150
PGSC0003DMG401022191,GO:1990542
PGSC0003DMG401022603,GO:0051716
PGSC0003DMG401022752,GO:0055114
PGSC0003DMG401024252,GO:0010468
PGSC0003DMG401025397,GO:0044699
PGSC0003DMG401025624,GO:0031323
PGSC0003DMG401025689,GO:0008150
PGSC0003DMG401025807,GO:0022900
PGSC0003DMG401025960,GO:0009058
PGSC0003DMG401026149,GO:0044267
PGSC0003DMG401026984,GO:0034654
PGSC0003DMG401027007,GO:0044267
PGSC0003DMG401028515,GO:0022900
PGSC0003DMG401028661,GO:0006650
PGSC0003DMG401028784,GO:0071704
PGSC0003DMG401030679,GO:0051234
PGSC0003DMG401030700,GO:0006950
PGSC0003DMG401030861,GO:0008150
PGSC0003DMG401031070,GO:0008150
PGSC0003DMG401032194,GO:0043170
PGSC0003DMG402000020,GO:0008152
PGSC0003DMG402000567,GO:0055114
PGSC0003DMG402000895,GO:0055114
PGSC0003DMG402001494,GO:0009607
PGSC0003DMG402002771,GO:2000112
PGSC0003DMG402003297,GO:0009987
PGSC0003DMG402003479,GO:0055114
PGSC0003DMG402003745,GO:0071704
PGSC0003DMG402007970,GO:0007275
PGSC0003DMG402008032,GO:0043412
PGSC0003DMG402008350,GO:1901576
PGSC0003DMG402010991,GO:0055114
PGSC0003DMG402011162,GO:0034645
PGSC0003DMG402011252,GO:0008152
PGSC0003DMG402011297,GO:0050896
PGSC0003DMG402011782,GO:0072524
PGSC0003DMG402015759,GO:0006807
PGSC0003DMG402015935,GO:0008152
PGSC0003DMG402017902,GO:1902578
PGSC0003DMG402018380,GO:0007186
PGSC0003DMG402018475,GO:0044699
PGSC0003DMG402020509,GO:1901575
PGSC0003DMG402021193,GO:0044238
PGSC0003DMG402021564,GO:0071704
PGSC0003DMG402021921,GO:1901135
PGSC0003DMG402022167,GO:0044260
PGSC0003DMG402022314,GO:0009987
PGSC0003DMG402022752,GO:0051234
PGSC0003DMG402023841,GO:0044238
PGSC0003DMG402024210,GO:0008150
PGSC0003DMG402024348,GO:0006004
PGSC0003DMG402025899,GO:0008152
PGSC0003DMG402027687,GO:0043170
PGSC0003DMG402028784,GO:0071704
PGSC0003DMG402030531,GO:0071704
PGSC0003DMG402031287,GO:0009658
PGSC0003DMG403005911,GO:0008152
PGSC0003DMG403016183,GO:0043412
Novel00009,GO:0044765
Novel00023,GO:0051234
Novel00024,GO:0050896
Novel00044,GO:0006807
Novel00053,GO:0008150
Novel00107,GO:0044238
Novel00135,GO:0009987
Novel00184,GO:0044699
Novel00195,GO:0008152
Novel00284,GO:0051179
Novel00304,GO:0008152
Novel00322,GO:0043170
Novel00326,GO:0051259
Novel00333,GO:0009987
Novel00335,GO:2000112
Novel00339,GO:0008150
Novel00358,GO:0008152
Novel00371,GO:0009057
Novel00415,GO:0044238
Novel00447,GO:0044238
Novel00488,GO:0009719
Novel00551,GO:0023052
Novel00661,GO:0006812
Novel00697,GO:0044710
Novel00702,GO:0019321
Novel00707,GO:0010467
Novel00785,GO:0055114
Novel00790,GO:0043447
Novel00806,GO:0006629
Novel00819,GO:0007165
Novel00827,GO:0080090
Novel00845,GO:0050896
Novel00857,GO:0006334
Novel00924,GO:0010468
Novel00943,GO:0044249
Novel00997,GO:0008152
Novel01003,GO:0006813
Novel01041,GO:0051234
Novel01060,GO:0015992
Novel01091,GO:0008150
Novel01122,GO:0034654
Novel01223,GO:0009987
Novel01300,GO:0006412
Novel01306,GO:1901576
Novel01394,GO:0008150
Novel01403,GO:0006839
Novel01462,GO:0071704
Novel01500,GO:0007264
Novel01535,GO:0006508
Novel01590,GO:0008150
Novel01627,GO:0009058
Novel01629,GO:0046483
Novel01640,GO:0019538
Novel01727,GO:0006355
Novel01751,GO:0009987
Novel01774,GO:0034641
Novel01790,GO:0002252
Novel01794,GO:0008150
Novel01798,GO:0008150
Novel01816,GO:0044403
Novel01880,GO:0006855
Novel01882,GO:0051179
Novel01919,GO:0032446
Novel01922,GO:0044271
Novel01962,GO:0071702
Novel01973,GO:0007155
Novel01974,GO:0044710
Novel01983,GO:0009987
Novel02012,GO:0008150
Novel02052,GO:1901576
Novel02053,GO:0031023
Novel02065,GO:0006950
Novel02170,GO:0008150
Novel02347,GO:0009405
Novel02363,GO:0044260
Novel02365,GO:0008150
Novel02397,GO:0055114
Novel02438,GO:0051716
Novel02466,GO:0071704
Novel02603,GO:0051234
Novel02616,GO:0034660
Novel02678,GO:0051179
Novel02679,GO:0030259
Novel02698,GO:0008152
Novel02733,GO:0008152
Novel02774,GO:0016192
Novel02815,GO:0008152
Novel02885,GO:0008150
Novel02894,GO:0008150
Novel02908,GO:0007005
Novel02934,GO:0046907
Novel02947,GO:0009059
Novel02992,GO:0050877
Novel03005,GO:0009057
Novel03028,GO:0071704
Novel03041,GO:0008150
Novel03046,GO:0044699
Novel03096,GO:0019538
Novel03176,GO:0044249
Novel03196,GO:0008150
Novel03249,GO:0051716
Novel03269,GO:0043170
Novel03306,GO:0051179
Novel03362,GO:0044238
Novel03422,GO:0044710
Novel03424,GO:0006725
Novel03457,GO:0019538
Novel03458,GO:0051252
PGSC0003DMG400000047,GO:0044763
PGSC0003DMG400000067,GO:0009414
PGSC0003DMG400000086,GO:0008150
PGSC0003DMG400000128,GO:1901576
PGSC0003DMG400000132,GO:0002098
PGSC0003DMG400000138,GO:0006412
PGSC0003DMG400000193,GO:1901564
PGSC0003DMG400000211,GO:0009059
PGSC0003DMG400000244,GO:0008150
PGSC0003DMG400000246,GO:0009312
PGSC0003DMG400000279,GO:0008152
PGSC0003DMG400000286,GO:0006807
PGSC0003DMG400000345,GO:0009987
PGSC0003DMG400000425,GO:0044699
PGSC0003DMG400000484,GO:0008150
PGSC0003DMG400000491,GO:0015914
PGSC0003DMG400000493,GO:0008150
PGSC0003DMG400000505,GO:0042221
PGSC0003DMG400000537,GO:1901360
PGSC0003DMG400000545,GO:0006950
PGSC0003DMG400000555,GO:0043170
PGSC0003DMG400000584,GO:0044700
PGSC0003DMG400000597,GO:0006952
PGSC0003DMG400000600,GO:0009409
PGSC0003DMG400000621,GO:0044237
PGSC0003DMG400000639,GO:0072330
PGSC0003DMG400000721,GO:0009058
PGSC0003DMG400000735,GO:0044710
PGSC0003DMG400000744,GO:0008152
PGSC0003DMG400000803,GO:0044710
PGSC0003DMG400000811,GO:0006355
PGSC0003DMG400000828,GO:0080090
PGSC0003DMG400000872,GO:0044267
PGSC0003DMG400000951,GO:0009058
PGSC0003DMG400000965,GO:0010467
PGSC0003DMG400000976,GO:0006950
PGSC0003DMG400000984,GO:0044710
PGSC0003DMG400000985,GO:0071704
PGSC0003DMG400001082,GO:0044699
PGSC0003DMG400001126,GO:0044238
PGSC0003DMG400001221,GO:0048518
PGSC0003DMG400001283,GO:0008150
PGSC0003DMG400001371,GO:0071669
PGSC0003DMG400001410,GO:0019725
PGSC0003DMG400001422,GO:1901566
PGSC0003DMG400001434,GO:0006351
PGSC0003DMG400001444,GO:0008150
PGSC0003DMG400001452,GO:0006807
PGSC0003DMG400001513,GO:0043043
PGSC0003DMG400001528,GO:0009057
PGSC0003DMG400001529,GO:0044260
PGSC0003DMG400001550,GO:0008150
PGSC0003DMG400001551,GO:0044260
PGSC0003DMG400001570,GO:0009636
PGSC0003DMG400001574,GO:0008152
PGSC0003DMG400001590,GO:0050789
PGSC0003DMG400001591,GO:1901362
PGSC0003DMG400001617,GO:0050793
PGSC0003DMG400001627,GO:0007275
PGSC0003DMG400001630,GO:0018193
PGSC0003DMG400001659,GO:0034654
PGSC0003DMG400001690,GO:0044260
PGSC0003DMG400001759,GO:0044271
PGSC0003DMG400001772,GO:0009059
PGSC0003DMG400001808,GO:0006888
PGSC0003DMG400001853,GO:0008150
PGSC0003DMG400001915,GO:0044710
PGSC0003DMG400002045,GO:0009987
PGSC0003DMG400002049,GO:0032787
PGSC0003DMG400002068,GO:0044699
PGSC0003DMG400002144,GO:0034641
PGSC0003DMG400002151,GO:0055085
PGSC0003DMG400002153,GO:0019538
PGSC0003DMG400002156,GO:0008152
PGSC0003DMG400002167,GO:0008150
PGSC0003DMG400002196,GO:0043170
PGSC0003DMG400002204,GO:0010817
PGSC0003DMG400002217,GO:0050896
PGSC0003DMG400002345,GO:0008150
PGSC0003DMG400002386,GO:0009987
PGSC0003DMG400002388,GO:0032259
PGSC0003DMG400002392,GO:1901360
PGSC0003DMG400002426,GO:0006950
PGSC0003DMG400002452,GO:0044260
PGSC0003DMG400002473,GO:0044237
PGSC0003DMG400002483,GO:0006629
PGSC0003DMG400002487,GO:0006952
PGSC0003DMG400002534,GO:0006810
PGSC0003DMG400002541,GO:0043170
PGSC0003DMG400002597,GO:0010467
PGSC0003DMG400002612,GO:0044699
PGSC0003DMG400002688,GO:0008150
PGSC0003DMG400002694,GO:0008152
PGSC0003DMG400002762,GO:0055076
PGSC0003DMG400002789,GO:0008150
PGSC0003DMG400002819,GO:0043933
PGSC0003DMG400002835,GO:2000112
PGSC0003DMG400002890,GO:0071496
PGSC0003DMG400002920,GO:0008150
PGSC0003DMG400003056,GO:0043170
PGSC0003DMG400003123,GO:0006163
PGSC0003DMG400003155,GO:0008150
PGSC0003DMG400003208,GO:0009611
PGSC0003DMG400003213,GO:0008150
PGSC0003DMG400003238,GO:0019538
PGSC0003DMG400003291,GO:0043043
PGSC0003DMG400003306,GO:0044710
PGSC0003DMG400003368,GO:0010467
PGSC0003DMG400003380,GO:0050896
PGSC0003DMG400003467,GO:0042254
PGSC0003DMG400003495,GO:0044238
PGSC0003DMG400003521,GO:0005975
PGSC0003DMG400003522,GO:0008152
PGSC0003DMG400003527,GO:0009607
PGSC0003DMG400003562,GO:0016569
PGSC0003DMG400003563,GO:0044710
PGSC0003DMG400003593,GO:0006139
PGSC0003DMG400003608,GO:0044699
PGSC0003DMG400003619,GO:0008150
PGSC0003DMG400003679,GO:0032259
PGSC0003DMG400003700,GO:0006464
PGSC0003DMG400003707,GO:0071704
PGSC0003DMG400003722,GO:0097305
PGSC0003DMG400003726,GO:0008150
PGSC0003DMG400003735,GO:0051234
PGSC0003DMG400003766,GO:0008150
PGSC0003DMG400003774,GO:0005976
PGSC0003DMG400003779,GO:0071704
PGSC0003DMG400003826,GO:0009059
PGSC0003DMG400003865,GO:0044699
PGSC0003DMG400003870,GO:0044699
PGSC0003DMG400003932,GO:0043170
PGSC0003DMG400003960,GO:0071704
PGSC0003DMG400004017,GO:0044699
PGSC0003DMG400004036,GO:0009987
